city,house_type,price,price_m2,living_area,energy_label,zip,address,year_built,house_age,date_list,term_days,date_sold,street,number,suffix,extra
utrecht,appartement,269000,5723.4,47,C,3571HG,Rauwenhofflaan 2,1960,63,2022-10-28,12,2022-11-09,Rauwenhofflaan,2,,
utrecht,appartement,289000,4737.7,61,E,3553RG,Voltastraat 10,1930,93,2022-07-13,14,2022-07-27,Voltastraat,10,,
utrecht,appartement,450000,5056.2,89,C,3531PT,Balistraat 31 Bis,1918,105,2022-06-08,21,2022-06-29,Balistraat,31,BS,
utrecht,appartement,795000,5760.9,138,A,3573PP,Sartreweg 180,2017,6,2022-05-21,26,2022-06-16,Sartreweg,180,,
utrecht,appartement,269500,6573.2,41,B,3582VA,Ina Boudier-Bakkerlaan 38 M,2008,15,2022-07-20,145,2022-12-12,Ina Boudier-Bakkerlaan,38,M,
utrecht,appartement,300000,4000.0,75,D,3555ER,Burgemeester Norbruislaan 428,1955,68,2022-10-12,23,2022-11-04,Burgemeester Norbruislaan,428,,
utrecht,huis,473000,3477.9,136,C,3524HP,Cevennen 4,1979,44,2023-02-18,23,2023-03-13,Cevennen,4,,
utrecht,huis,650000,4961.8,131,C,3581LV,Aurorastraat 4,1935,88,2023-01-13,26,2023-02-08,Aurorastraat,4,,
utrecht,huis,425000,4473.7,95,C,3553VP,Johannes Uitenbogaertstraat 14,1926,97,2023-02-21,25,2023-03-18,Johannes Uitenbogaertstraat,14,,
utrecht,appartement,395000,5411.0,73,D,3532SC,Spinozaweg 49,1932,91,2022-09-01,18,2022-09-19,Spinozaweg,49,,
utrecht,appartement,319500,6028.3,53,C,3522RK,Nieuwravenstraat 13 bis,1930,93,2022-10-11,15,2022-10-26,Nieuwravenstraat,13,BS,
utrecht,huis,595000,4958.3,120,A,3552EE,Ondiep 135 A,2011,12,2022-05-17,31,2022-06-17,Ondiep,135,A,
utrecht,appartement,349000,4915.5,71,C,3573AJ,Aartsbisschop Romerostraat 211,1991,32,2022-12-06,78,2023-02-22,Aartsbisschop Romerostraat,211,,
utrecht,appartement,450000,5625.0,80,A,3541CB,Londenstraat 94,2018,5,2022-06-15,15,2022-06-30,Londenstraat,94,,
utrecht,appartement,259000,6023.3,43,B,3552GD,Aardbeistraat 43,1980,43,2022-06-17,17,2022-07-04,Aardbeistraat,43,,
utrecht,huis,650000,4276.3,152,A,3541SC,Derde Oosterparklaan 49,2016,7,2022-10-04,23,2022-10-27,Derde Oosterparklaan,49,,
utrecht,huis,379500,3243.6,117,C,3561JA,Rubicondreef 19,1960,63,2023-01-05,14,2023-01-19,Rubicondreef,19,,
utrecht,huis,369000,4986.5,74,G,3553VH,Hermannus Elconiusstraat 102,1930,93,2023-02-14,62,2023-04-17,Hermannus Elconiusstraat,102,,
utrecht,huis,475000,4947.9,96,C,3524WS,Etna 15,1984,39,2022-05-16,11,2022-05-27,Etna,15,,
utrecht,huis,775000,5236.5,148,A,3545CM,Sassafraslaan 39,2021,2,2023-02-11,24,2023-03-07,Sassafraslaan,39,,
utrecht,huis,495000,4805.8,103,C,3572TV,Grasstraat 27,1910,113,2022-05-23,20,2022-06-12,Grasstraat,27,,
utrecht,huis,619000,4518.2,137,A,3533KH,Kennedylaan 12 a,2000,23,2022-09-02,146,2023-01-26,Kennedylaan,12,a,
utrecht,appartement,295000,5566.0,53,C,3522HW,Mijdrechtstraat 6,1930,93,2022-07-20,22,2022-08-11,Mijdrechtstraat,6,,
utrecht,huis,435000,4578.9,95,E,3554VB,Adriaan van Bergenstraat 13,1932,91,2022-09-29,63,2022-12-01,Adriaan van Bergenstraat,13,,
utrecht,huis,460000,5542.2,83,na,3522AE,Croesestraat 36,1900,123,2023-01-06,17,2023-01-23,Croesestraat,36,,
utrecht,appartement,280000,3373.5,83,D,3564KD,Washingtondreef 141,1985,38,2022-12-01,39,2023-01-09,Washingtondreef,141,,
utrecht,huis,898000,4402.0,204,A,3543HE,Jean Gilbertlaan 44,2004,19,2022-06-01,15,2022-06-16,Jean Gilbertlaan,44,,
utrecht,huis,589000,5504.7,107,B,3523TC,Vaartscherijnstraat 10,1931,92,2022-09-09,15,2022-09-24,Vaartscherijnstraat,10,,
utrecht,appartement,325000,3494.6,93,B,3584HH,Albert van Dalsumlaan 367,1971,52,2022-12-07,58,2023-02-03,Albert van Dalsumlaan,367,,
utrecht,appartement,275000,5978.3,46,D,3531PR,Javastraat 26,1910,113,2023-03-02,34,2023-04-05,Javastraat,26,,
utrecht,huis,415000,5187.5,80,F,3551EK,2e Daalsedijk 50,1906,117,2022-05-16,15,2022-05-31,2e Daalsedijk,50,,
utrecht,appartement,317500,5039.7,63,D,3553BK,Edisonstraat 23,1926,97,2022-05-15,18,2022-06-02,Edisonstraat,23,,
utrecht,appartement,395000,5266.7,75,D,3551AC,Schutstraat 88,1935,88,2022-09-19,16,2022-10-05,Schutstraat,88,,
utrecht,huis,375000,3947.4,95,G,3555VL,F. Koolhovenstraat 60,1941,82,2022-05-05,19,2022-05-24,F. Koolhovenstraat,60,,
utrecht,appartement,325000,5241.9,62,D,3523GK,Turkooislaan 63,1961,62,2022-08-18,16,2022-09-03,Turkooislaan,63,,
utrecht,huis,649000,5794.6,112,na,3571TL,Prof. Adolf Mayerlaan 40,1931,92,2022-06-14,92,2022-09-14,Prof. Adolf Mayerlaan,40,,
utrecht,huis,575000,5927.8,97,E,3572VE,Klaverstraat 40,1895,128,2022-05-27,19,2022-06-15,Klaverstraat,40,,
utrecht,appartement,269000,3164.7,85,A,3562AS,Dommeringdreef 313,1960,63,2022-10-15,51,2022-12-05,Dommeringdreef,313,,
utrecht,huis,415000,4611.1,90,D,3555VE,F. Koolhovenstraat 33,1936,87,2023-01-18,58,2023-03-17,F. Koolhovenstraat,33,,
utrecht,huis,550000,5339.8,103,C,3532CJ,Van Meursstraat 24,1946,77,2022-06-08,16,2022-06-24,Van Meursstraat,24,,
utrecht,appartement,285000,5816.3,49,E,3513CD,Herenweg 71,1906,117,2022-05-19,57,2022-07-15,Herenweg,71,,
utrecht,appartement,325000,5803.6,56,C,3532HC,Vleutenseweg 199,1920,103,2022-04-04,5,2022-04-09,Vleutenseweg,199,,
utrecht,appartement,350000,4666.7,75,A,3555HN,Amsterdamsestraatweg 907 h,1993,30,2022-09-16,32,2022-10-18,Amsterdamsestraatweg,907,h,
utrecht,huis,589500,5561.3,106,B,3525VJ,Julianaweg 110,1936,87,2023-02-24,32,2023-03-28,Julianaweg,110,,
utrecht,appartement,400000,5797.1,69,B,3531AL,Krugerstraat 1 C,1920,103,2022-05-11,34,2022-06-14,Krugerstraat,1,C,
utrecht,appartement,375000,5137.0,73,C,3533AH,Joseph Haydnlaan 28 2,1953,70,2022-08-25,26,2022-09-20,Joseph Haydnlaan,28,2,
utrecht,huis,375000,6147.5,61,D,3552XR,Van Zijlstraat 7,1951,72,2022-09-02,45,2022-10-17,Van Zijlstraat,7,,
utrecht,appartement,325000,5508.5,59,>A+,3543GT,Miles Davisstraat 269,2012,11,2023-02-04,17,2023-02-21,Miles Davisstraat,269,,
utrecht,appartement,375000,4464.3,84,A,3555VP,C. van Maasdijkstraat 80,2011,12,2023-01-20,18,2023-02-07,C. van Maasdijkstraat,80,,
utrecht,appartement,299000,3883.1,77,C,3562EB,Theemsdreef 71,1965,58,2022-11-11,165,2023-04-25,Theemsdreef,71,,
utrecht,huis,450000,3719.0,121,B,3564ES,Gambiadreef 46,1969,54,2022-11-10,112,2023-03-02,Gambiadreef,46,,
utrecht,huis,589000,5166.7,114,A,3552SL,Kastanjestraat 2,2009,14,2022-05-18,12,2022-05-30,Kastanjestraat,2,,
utrecht,appartement,319000,6134.6,52,D,3522AC,Croesestraat 73,1906,117,2023-04-12,16,2023-04-28,Croesestraat,73,,
utrecht,huis,1475000,6413.0,230,A,3513DA,Zeedijk 5,2016,7,2022-09-07,7,2022-09-14,Zeedijk,5,,
utrecht,huis,480000,4324.3,111,A,3544VC,Vlindersingel 135,2001,22,2022-05-04,14,2022-05-18,Vlindersingel,135,,
utrecht,huis,569000,6322.2,90,G,3581RK,Tulpstraat 31,1901,122,2022-08-03,44,2022-09-16,Tulpstraat,31,,
utrecht,huis,600000,4545.5,132,D,3571SR,Mr. Sickeszlaan 14,1931,92,2022-12-06,121,2023-04-06,Mr. Sickeszlaan,14,,
utrecht,appartement,298000,8514.3,35,D,3572BK,Biltstraat 120 D,1900,123,2022-12-23,20,2023-01-12,Biltstraat,120,D,
utrecht,huis,560000,4307.7,130,A,3563VW,Vitóriadreef 11,2016,7,2022-11-05,29,2022-12-04,Vitóriadreef,11,,
utrecht,huis,599000,5076.3,118,C,3555HL,Amsterdamsestraatweg 861,1919,104,2022-10-04,76,2022-12-19,Amsterdamsestraatweg,861,,
utrecht,huis,350000,5468.8,64,F,3531PK,Borneostraat 26,1981,42,2022-05-17,21,2022-06-07,Borneostraat,26,,
utrecht,appartement,374500,4512.0,83,D,3521GW,Balijelaan 58 bis,1930,93,2022-05-11,21,2022-06-01,Balijelaan,58,BS,
utrecht,huis,495000,5625.0,88,C,3553SG,St.-Winfridusstraat 46,1931,92,2022-11-10,31,2022-12-11,St.-Winfridusstraat,46,,
utrecht,huis,775000,4353.9,178,A,3543DG,Burt Bacharachstraat 104,2006,17,2022-05-20,21,2022-06-10,Burt Bacharachstraat,104,,
utrecht,huis,369000,5271.4,70,D,3551AN,Anjelierstraat 25,1910,113,2023-02-08,20,2023-02-28,Anjelierstraat,25,,
utrecht,huis,1795000,4904.4,366,>A+,3572JA,F.C. Dondersstraat 9,1889,134,2022-05-16,296,2023-03-08,F.C. Dondersstraat,9,,
utrecht,appartement,339000,5381.0,63,A,3555JM,Boelesteinlaan 1 B,2006,17,2023-03-16,10,2023-03-26,Boelesteinlaan,1,B,
utrecht,appartement,359000,6903.8,52,C,3581MA,Homeruslaan 7,1951,72,2022-09-07,13,2022-09-20,Homeruslaan,7,,
utrecht,huis,550000,4741.4,116,A,3544HN,Herman de Manstraat 5,2017,6,2023-03-03,21,2023-03-24,Herman de Manstraat,5,,
utrecht,huis,360000,4285.7,84,na,3526BM,Rooseveltlaan 834,1962,61,2023-01-15,37,2023-02-21,Rooseveltlaan,834,,
utrecht,appartement,339500,4587.8,74,A,3543HR,Walter Kollolaan 183,2003,20,2023-03-20,11,2023-03-31,Walter Kollolaan,183,,
utrecht,appartement,90000,6923.1,13,na,3531PV,Balistraat 85 3,1915,108,2023-03-04,18,2023-03-22,Balistraat,85,3,
utrecht,huis,1450000,7754.0,187,D,3582AD,Tolsteegsingel 7,1900,123,2022-03-24,57,2022-05-20,Tolsteegsingel,7,,
utrecht,appartement,275000,3928.6,70,E,3526JC,Livingstonelaan 536,1964,59,2022-07-26,34,2022-08-29,Livingstonelaan,536,,
utrecht,huis,319000,4761.2,67,E,3551SM,Meidoornstraat 5,1920,103,2022-12-22,78,2023-03-10,Meidoornstraat,5,,
utrecht,appartement,269000,3635.1,74,na,3527KH,Telderslaan 98,1960,63,2022-05-18,14,2022-06-01,Telderslaan,98,,
utrecht,huis,465000,5054.3,92,D,3551GN,Korenbloemstraat 2,1906,117,2022-12-08,13,2022-12-21,Korenbloemstraat,2,,
utrecht,huis,899000,6115.6,147,A,3541SZ,Saffraanweg 2,2015,8,2022-10-04,20,2022-10-24,Saffraanweg,2,,
utrecht,appartement,395000,6076.9,65,A,3514BH,Gruttersdijk 25 G,2011,12,2022-05-11,20,2022-05-31,Gruttersdijk,25,G,
utrecht,appartement,525000,6481.5,81,na,3511JM,Lauwersteeg 12,1900,123,2023-03-31,25,2023-04-25,Lauwersteeg,12,,
utrecht,huis,989000,6067.5,163,>A+,3572SZ,Pastor Stockmannhof 6,2004,19,2022-05-07,18,2022-05-25,Pastor Stockmannhof,6,,
utrecht,appartement,1025000,6972.8,147,A,3572XG,Admiraal van Gentstraat 37,1911,112,2022-06-22,97,2022-09-27,Admiraal van Gentstraat,37,,
utrecht,huis,995000,4715.6,211,C,3572HL,Poortstraat 56,1885,138,2023-03-21,-1,2023-03-20,Poortstraat,56,,
utrecht,appartement,335000,4527.0,74,B,3524LX,Wageningseberg 308,1992,31,2022-05-13,16,2022-05-29,Wageningseberg,308,,
utrecht,appartement,289000,5452.8,53,C,3523CZ,Smaragdhof 11 1,1958,65,2022-11-19,45,2023-01-03,Smaragdhof,11,1,
utrecht,huis,625000,5482.5,114,E,3514HJ,Pieter Nieuwlandstraat 40,1927,96,2023-02-28,16,2023-03-16,Pieter Nieuwlandstraat,40,,
utrecht,huis,495000,4380.5,113,A,3564GW,Indusdreef 28,1968,55,2022-11-11,37,2022-12-18,Indusdreef,28,,
utrecht,huis,800000,5263.2,152,>A+,3525BP,IJzerdraadpad 7,2013,10,2022-10-07,18,2022-10-25,IJzerdraadpad,7,,
utrecht,appartement,250000,8064.5,31,B,3514CS,Koekoekstraat 17 B,2008,15,2022-09-09,22,2022-10-01,Koekoekstraat,17,B,
utrecht,huis,550000,4910.7,112,C,3582CE,Minkade 31,1982,41,2023-02-03,33,2023-03-08,Minkade,31,,
utrecht,huis,579000,5216.2,111,C,3532TL,Van Lennepstraat 69,1904,119,2022-10-28,116,2023-02-21,Van Lennepstraat,69,,
utrecht,huis,709000,5539.1,128,D,3523VH,Jan van Arkelstraat 72,1935,88,2023-03-30,13,2023-04-12,Jan van Arkelstraat,72,,
utrecht,appartement,285000,7307.7,39,F,3522BN,Rijnlaan 40 b,1935,88,2022-07-07,18,2022-07-25,Rijnlaan,40,b,
utrecht,appartement,250000,4629.6,54,A,3527BR,Trumanlaan 56 G,2006,17,2022-06-28,11,2022-07-09,Trumanlaan,56,G,
utrecht,appartement,360000,4557.0,79,B,3527ES,Auriollaan 69 A,1960,63,2023-01-25,20,2023-02-14,Auriollaan,69,A,
utrecht,huis,475000,6333.3,75,B,3513VT,Plankstraat 7,1945,78,2023-01-25,49,2023-03-15,Plankstraat,7,,
utrecht,huis,629000,6418.4,98,G,3572SR,Bouwstraat 22,1900,123,2022-06-14,112,2022-10-04,Bouwstraat,22,,
utrecht,huis,450000,5172.4,87,D,3551GJ,Orchideestraat 18,1906,117,2022-06-24,52,2022-08-15,Orchideestraat,18,,
utrecht,appartement,325000,4850.7,67,D,3523HR,Ridderlaan 31,1955,68,2023-03-28,15,2023-04-12,Ridderlaan,31,,
utrecht,huis,420000,5915.5,71,C,3583AP,Ferdinand Bolstraat 23,1906,117,2022-09-01,37,2022-10-08,Ferdinand Bolstraat,23,,
utrecht,appartement,535000,5879.1,91,C,3514AT,Bemuurde Weerd O.Z. 71 b,2014,9,2022-07-14,12,2022-07-26,Bemuurde Weerd O.Z.,71,b,
utrecht,appartement,132500,8833.3,15,C,3532BN,Cremerstraat 270,1938,85,2022-05-05,51,2022-06-25,Cremerstraat,270,,
utrecht,huis,399000,6333.3,63,E,3513XL,Balkstraat 16,1949,74,2022-12-02,20,2022-12-22,Balkstraat,16,,
utrecht,appartement,295000,3277.8,90,E,3526SL,Aziëlaan 376,1969,54,2022-10-04,20,2022-10-24,Aziëlaan,376,,
utrecht,appartement,289000,3958.9,73,C,3564GG,St.-Eustatiusdreef 360,1986,37,2022-06-14,18,2022-07-02,St.-Eustatiusdreef,360,,
utrecht,appartement,350000,3977.3,88,F,3532SG,Spinozaweg 46 bis,1928,95,2022-07-05,20,2022-07-25,Spinozaweg,46,BS,
utrecht,appartement,225000,4411.8,51,C,3564KE,New Yorkdreef 7,1980,43,2023-03-09,11,2023-03-20,New Yorkdreef,7,,
utrecht,appartement,335000,6568.6,51,E,3581MB,Homeruslaan 13 3,1953,70,2022-05-16,18,2022-06-03,Homeruslaan,13,3,
utrecht,huis,485000,4110.2,118,A,3544TT,Akkrumerraklaan 130,2000,23,2023-03-31,15,2023-04-15,Akkrumerraklaan,130,,
utrecht,huis,500000,5263.2,95,D,3554XX,Jan Haringstraat 44,1933,90,2023-02-04,21,2023-02-25,Jan Haringstraat,44,,
utrecht,appartement,329000,4217.9,78,C,3524LT,Wageningseberg 164,1992,31,2022-09-15,20,2022-10-05,Wageningseberg,164,,
utrecht,appartement,299500,4470.1,67,E,3555EP,Burgemeester Norbruislaan 388,1951,72,2022-04-29,17,2022-05-16,Burgemeester Norbruislaan,388,,
utrecht,huis,830000,4911.2,169,>A+,3541HE,Dukaatplantsoen 10,2021,2,2022-11-18,20,2022-12-08,Dukaatplantsoen,10,,
utrecht,huis,435000,3750.0,116,A,3552TE,Ananasstraat 45,1975,48,2022-06-08,15,2022-06-23,Ananasstraat,45,,
utrecht,huis,598000,4152.8,144,>A+,3543EA,Jazzboulevard 42,2014,9,2023-04-20,13,2023-05-03,Jazzboulevard,42,,
utrecht,appartement,290000,3152.2,92,F,3562EM,Theemsdreef 320,1966,57,2022-03-22,133,2022-08-02,Theemsdreef,320,,
utrecht,appartement,282500,4414.1,64,D,3555EN,Burgemeester Norbruislaan 318,1951,72,2023-03-28,9,2023-04-06,Burgemeester Norbruislaan,318,,
utrecht,huis,675000,5075.2,133,A,3525VH,Julianaweg 96,1936,87,2022-11-01,13,2022-11-14,Julianaweg,96,,
utrecht,huis,890000,4972.1,179,A,3544NG,Johanniterhof 7,2008,15,2022-10-19,21,2022-11-09,Johanniterhof,7,,
utrecht,appartement,299000,3322.2,90,C,3526SW,Aziëlaan 686,1969,54,2023-01-25,35,2023-03-01,Aziëlaan,686,,
utrecht,huis,589000,4565.9,129,A,3541VH,Charlotte van Pallandthof 18,2011,12,2022-11-24,80,2023-02-12,Charlotte van Pallandthof,18,,
utrecht,huis,350000,5072.5,69,F,3551GN,Korenbloemstraat 28,1906,117,2022-07-14,18,2022-08-01,Korenbloemstraat,28,,
utrecht,huis,625000,5000.0,125,C,3521VT,Da Costakade 4,1915,108,2022-06-08,12,2022-06-20,Da Costakade,4,,
utrecht,appartement,365000,3379.6,108,E,3553AC,Burgemeester van Tuyllkade 53 BS,1946,77,2022-09-05,18,2022-09-23,Burgemeester van Tuyllkade,53,BS,
utrecht,appartement,469000,4643.6,101,F,3531SG,Johannes Camphuysstraat 4 bis,1919,104,2022-04-11,11,2022-04-22,Johannes Camphuysstraat,4,BS,
utrecht,huis,375000,4213.5,89,C,3554VM,Cornelis Dirkszstraat 50,1930,93,2022-09-09,14,2022-09-23,Cornelis Dirkszstraat,50,,
utrecht,appartement,375000,4629.6,81,A,3554VE,Adriaan van Bergenstraat 46,2002,21,2023-02-16,22,2023-03-10,Adriaan van Bergenstraat,46,,
utrecht,huis,469000,3908.3,120,C,3563TG,Costa Ricadreef 219,1969,54,2022-09-08,18,2022-09-26,Costa Ricadreef,219,,
utrecht,appartement,372500,5173.6,72,A,3573ZG,Augusto Sandinostraat 114,1992,31,2022-09-17,91,2022-12-17,Augusto Sandinostraat,114,,
utrecht,appartement,315000,5163.9,61,D,3584HB,Albert van Dalsumlaan 73,1979,44,2022-11-12,32,2022-12-14,Albert van Dalsumlaan,73,,
utrecht,appartement,219500,7569.0,29,A,3526WR,Europaplein 805,2007,16,2023-02-13,18,2023-03-03,Europaplein,805,,
utrecht,huis,675000,5532.8,122,A,3523TD,Vaartscherijnstraat 46,1931,92,2022-07-27,15,2022-08-11,Vaartscherijnstraat,46,,
utrecht,appartement,340000,4857.1,70,B,3524LT,Wageningseberg 148,1992,31,2022-09-08,22,2022-09-30,Wageningseberg,148,,
utrecht,huis,439000,5046.0,87,na,3523TN,Hoogravenseweg 84,1931,92,2022-08-18,18,2022-09-05,Hoogravenseweg,84,,
utrecht,appartement,295000,4538.5,65,C,3532GB,Bakhuizen van den Brinkstraat 23 A,1930,93,2022-11-07,15,2022-11-22,Bakhuizen van den Brinkstraat,23,A,
utrecht,appartement,215000,4479.2,48,D,3527XA,Van Bijnkershoeklaan 15,1964,59,2022-04-07,8,2022-04-15,Van Bijnkershoeklaan,15,,
utrecht,appartement,299000,4600.0,65,C,3527VV,Van Eysingalaan 330,1962,61,2022-09-16,25,2022-10-11,Van Eysingalaan,330,,
utrecht,appartement,325000,5158.7,63,A,3552HK,Marnixlaan 238 B,2011,12,2023-02-07,16,2023-02-23,Marnixlaan,238,B,
utrecht,huis,659000,6524.8,101,C,3514TC,Lijsterstraat 103,1904,119,2022-04-28,22,2022-05-20,Lijsterstraat,103,,
utrecht,huis,700000,6140.4,114,C,3514HH,Pieter Nieuwlandstraat 12,1927,96,2022-07-06,24,2022-07-30,Pieter Nieuwlandstraat,12,,
utrecht,appartement,375000,4464.3,84,F,3523BE,Toermalijnlaan 15,1960,63,2023-04-07,34,2023-05-11,Toermalijnlaan,15,,
utrecht,huis,775000,4585.8,169,A,3543GA,Jazzsingel 101,2017,6,2022-09-08,6,2022-09-14,Jazzsingel,101,,
utrecht,appartement,400000,7843.1,51,na,3512HJ,Kromme Nieuwegracht 28 B,1700,323,2022-12-05,30,2023-01-04,Kromme Nieuwegracht,28,B,
utrecht,appartement,349000,5058.0,69,D,3523AM,Tolsteegplantsoen 42 II,1956,67,2022-07-29,31,2022-08-29,Tolsteegplantsoen,42,2,
utrecht,appartement,625000,6009.6,104,A,3522DL,Jacob Westerbaenstraat 20,2000,23,2022-05-11,12,2022-05-23,Jacob Westerbaenstraat,20,,
utrecht,huis,669000,4181.2,160,A,3541TT,Valeriaanweg 223,2018,5,2022-05-19,14,2022-06-02,Valeriaanweg,223,,
utrecht,appartement,275000,4583.3,60,A,3527BM,Trumanlaan 461 a,1960,63,2022-07-20,19,2022-08-08,Trumanlaan,461,a,
utrecht,huis,450000,4411.8,102,C,3525VN,Hooft Graaflandstraat 73,1936,87,2022-12-16,72,2023-02-26,Hooft Graaflandstraat,73,,
utrecht,huis,425000,3794.6,112,C,3531SL,1e Delistraat 31,1904,119,2022-11-11,46,2022-12-27,1e Delistraat,31,,
utrecht,appartement,575000,5637.3,102,D,3531HB,Leidsekade 89 Bis,1898,125,2022-07-02,18,2022-07-20,Leidsekade,89,BS,
utrecht,huis,545000,4430.9,123,A,3544DT,Weerschijnvlinder 37,2002,21,2022-11-18,21,2022-12-09,Weerschijnvlinder,37,,
utrecht,huis,1250000,4789.3,261,C,3581BA,Maliesingel 3,1931,92,2022-02-15,98,2022-05-24,Maliesingel,3,,
utrecht,huis,800000,5000.0,160,>A+,3573PW,Sartreweg 43,2018,5,2022-06-15,47,2022-08-01,Sartreweg,43,,
utrecht,huis,799000,5548.6,144,na,3513CE,Herenweg 30,1935,88,2022-10-03,30,2022-11-02,Herenweg,30,,
utrecht,huis,589000,5258.9,112,C,3525VT,Hooft Graaflandstraat 191,1936,87,2022-11-10,29,2022-12-09,Hooft Graaflandstraat,191,,
utrecht,appartement,325000,5603.4,58,E,3531SB,Johannes Camphuysstraat 9,1906,117,2022-09-15,17,2022-10-02,Johannes Camphuysstraat,9,,
utrecht,appartement,300000,4000.0,75,C,3527HW,Beneluxlaan 106,1963,60,2023-02-11,17,2023-02-28,Beneluxlaan,106,,
utrecht,huis,675000,5037.3,134,A,3552BG,Elsstraat 37,1945,78,2023-01-02,59,2023-03-02,Elsstraat,37,,
utrecht,huis,419000,4232.3,99,F,3554XA,Boisotstraat 3,1938,85,2023-03-13,17,2023-03-30,Boisotstraat,3,,
utrecht,huis,450000,5921.1,76,D,3551XA,Abraham Kuijperstraat 9,1923,100,2022-08-30,31,2022-09-30,Abraham Kuijperstraat,9,,
utrecht,appartement,595000,4877.0,122,D,3572EG,Obrechtstraat 34 bis,1910,113,2022-11-04,24,2022-11-28,Obrechtstraat,34,BS,
utrecht,huis,575000,3758.2,153,A,3544RG,Klifrakplantsoen 43,2000,23,2022-08-18,22,2022-09-09,Klifrakplantsoen,43,,
utrecht,appartement,425000,5592.1,76,C,3532EA,Queridostraat 9 bis,1941,82,2023-03-08,23,2023-03-31,Queridostraat,9,BS,
utrecht,huis,750000,6048.4,124,F,3533CK,Everard Meijsterlaan 71,1932,91,2022-06-24,23,2022-07-17,Everard Meijsterlaan,71,,
utrecht,appartement,275000,3395.1,81,D,3562TJ,Rhodosdreef 132,1965,58,2023-03-02,30,2023-04-01,Rhodosdreef,132,,
utrecht,appartement,325000,4779.4,68,C,3527SB,Spaaklaan 13 a,1959,64,2023-01-17,16,2023-02-02,Spaaklaan,13,a,
utrecht,appartement,860000,8190.5,105,A,3511BN,Hollandse Toren 69,2012,11,2022-08-18,218,2023-03-24,Hollandse Toren,69,,
utrecht,appartement,350000,4069.8,86,D,3582ES,Albatrosstraat 1 Bis,1906,117,2022-11-14,28,2022-12-12,Albatrosstraat,1,BS,
utrecht,appartement,250000,3125.0,80,E,3561GJ,Arnodreef 35,1965,58,2022-11-18,17,2022-12-05,Arnodreef,35,,
utrecht,huis,499000,4455.4,112,A,3573BR,Pablo Nerudastraat 1,1992,31,2022-06-15,22,2022-07-07,Pablo Nerudastraat,1,,
utrecht,huis,495000,5103.1,97,D,3553BC,Balderikstraat 97,1926,97,2022-04-17,18,2022-05-05,Balderikstraat,97,,
utrecht,appartement,267500,3992.5,67,A,3562AE,Pahud de Mortangesdreef 186,1966,57,2022-06-02,134,2022-10-14,Pahud de Mortangesdreef,186,,
utrecht,huis,589000,3658.4,161,A,3544NJ,Vogelvlinderweg 19,2008,15,2022-09-01,13,2022-09-14,Vogelvlinderweg,19,,
utrecht,huis,449000,5102.3,88,na,3514XB,Zacharias Jansenstraat 12,1903,120,2022-09-02,27,2022-09-29,Zacharias Jansenstraat,12,,
utrecht,appartement,400000,5405.4,74,C,3531JA,Laan van Nieuw-Guinea 11,1926,97,2022-07-29,18,2022-08-16,Laan van Nieuw-Guinea,11,,
utrecht,appartement,289500,3965.8,73,B,3561GN,Arnodreef 74,1965,58,2023-02-16,20,2023-03-08,Arnodreef,74,,
utrecht,appartement,290000,6904.8,42,D,3572AC,Biltstraat 35 N,1930,93,2023-01-18,66,2023-03-25,Biltstraat,35,N,
utrecht,huis,600000,5607.5,107,D,3523TC,Vaartscherijnstraat 8,1930,93,2022-08-17,17,2022-09-03,Vaartscherijnstraat,8,,
utrecht,appartement,325000,4166.7,78,C,3527SC,Spaaklaan 69,1959,64,2023-01-19,20,2023-02-08,Spaaklaan,69,,
utrecht,appartement,315000,3705.9,85,na,3526SV,Aziëlaan 638,1968,55,2022-10-07,56,2022-12-02,Aziëlaan,638,,
utrecht,appartement,295000,5900.0,50,A,3543EB,Louis Armstronglaan 622,2019,4,2022-08-24,15,2022-09-08,Louis Armstronglaan,622,,
utrecht,huis,609000,6029.7,101,F,3521TJ,Van der Goesstraat 23,1935,88,2022-04-21,14,2022-05-05,Van der Goesstraat,23,,
utrecht,appartement,375000,3640.8,103,E,3527JJ,Van Vollenhovenlaan 363,1969,54,2022-08-26,23,2022-09-18,Van Vollenhovenlaan,363,,
utrecht,huis,574500,5745.0,100,B,3513VM,Stroomstraat 25,1941,82,2022-09-08,12,2022-09-20,Stroomstraat,25,,
utrecht,huis,585000,4270.1,137,A,3544TK,Grietmansraklaan 19,2001,22,2022-10-06,8,2022-10-14,Grietmansraklaan,19,,
utrecht,huis,519000,5295.9,98,C,3572GJ,Zandhofsestraat 62,1890,133,2022-11-08,17,2022-11-25,Zandhofsestraat,62,,
utrecht,huis,649000,6490.0,100,E,3572SW,Steenstraat 23,1860,163,2022-08-03,41,2022-09-13,Steenstraat,23,,
utrecht,huis,569000,4822.0,118,A,3522AT,Amaliastraat 83,1904,119,2022-06-30,15,2022-07-15,Amaliastraat,83,,
utrecht,huis,395000,5563.4,71,C,3513VA,Kerkweg 19,1920,103,2022-05-20,41,2022-06-30,Kerkweg,19,,
utrecht,huis,575000,4752.1,121,>A+,3544DH,Parelmoervlinder 31,2002,21,2023-02-13,18,2023-03-03,Parelmoervlinder,31,,
utrecht,huis,589000,5504.7,107,C,3571EH,Albrecht Thaerlaan 68,1931,92,2022-12-14,112,2023-04-05,Albrecht Thaerlaan,68,,
