city,house_type,price,price_m2,living_area,energy_label,zip,address,year_built,house_age,date_list,term_days,date_sold,street,number,suffix,extra
den-haag,appartement,225000,3082.2,73,E,2551GR,Catharina van Rennesstraat 184,1974,49,2023-02-24,18,2023-03-14,Catharina van Rennesstraat,184,,
den-haag,huis,850000,4941.9,172,A,2554BT,Buitenklingen 51,1994,29,2023-01-17,27,2023-02-13,Buitenklingen,51,,
den-haag,appartement,349500,3148.6,111,D,2551BE,Landréstraat 723,1960,63,2022-11-09,148,2023-04-06,Landréstraat,723,,
den-haag,appartement,499000,5802.3,86,B,2565TS,Asterstraat 49,1924,99,2022-10-29,76,2023-01-13,Asterstraat,49,,
den-haag,appartement,495000,5210.5,95,D,2593PZ,De Moucheronstraat 97,1929,94,2023-04-21,19,2023-05-10,De Moucheronstraat,97,,
den-haag,appartement,239500,3574.6,67,D,2546BH,Driebergenstraat 279,1936,87,2022-09-02,20,2022-09-22,Driebergenstraat,279,,
den-haag,appartement,275000,3618.4,76,C,2526BL,David Blesstraat 132,1994,29,2022-05-17,36,2022-06-22,David Blesstraat,132,,
den-haag,appartement,235000,3560.6,66,E,2597GE,Cees Laseurlaan 217,1971,52,2022-11-17,36,2022-12-23,Cees Laseurlaan,217,,
den-haag,appartement,425000,4941.9,86,C,2564JP,Vlierboomstraat 612,1935,88,2022-09-14,27,2022-10-11,Vlierboomstraat,612,,
den-haag,appartement,299500,3442.5,87,E,2591BP,Zwedenburg 368,1960,63,2022-08-27,42,2022-10-08,Zwedenburg,368,,
den-haag,appartement,450000,3781.5,119,>A+,2518LB,Zamenhofstraat 110,1999,24,2022-04-07,41,2022-05-18,Zamenhofstraat,110,,
den-haag,appartement,200000,2409.6,83,E,2573VC,Uddelstraat 91,1930,93,2023-01-18,0,2023-01-18,Uddelstraat,91,,
den-haag,appartement,329000,4112.5,80,C,2552XV,Architect Krophollerstraat 22,1986,37,2022-12-09,28,2023-01-06,Architect Krophollerstraat,22,,
den-haag,huis,425000,3828.8,111,A,2548TS,Warschaustraat 35,1999,24,2022-10-21,152,2023-03-22,Warschaustraat,35,,
den-haag,appartement,235000,2831.3,83,E,2591SZ,Isabellaland 1160,1966,57,2022-02-23,65,2022-04-29,Isabellaland,1160,,
den-haag,appartement,350000,5147.1,68,D,2562CS,Regentesselaan 22 A,1900,123,2022-05-18,16,2022-06-03,Regentesselaan,22,A,
den-haag,appartement,350000,5147.1,68,D,2583AC,Westduinweg 116 A,1934,89,2022-10-14,28,2022-11-11,Westduinweg,116,A,
den-haag,appartement,300000,3333.3,90,C,2515SR,Vechtstraat 26,1922,101,2022-10-31,62,2023-01-01,Vechtstraat,26,,
den-haag,appartement,325000,3532.6,92,A,2497CZ,Vuursteen 9,2006,17,2022-07-19,51,2022-09-08,Vuursteen,9,,
den-haag,appartement,299000,3517.6,85,C,2574VB,Muiderbergsestraat 22,1926,97,2022-04-08,21,2022-04-29,Muiderbergsestraat,22,,
den-haag,huis,469000,3474.1,135,A,2496PA,Sternlaan 35,2001,22,2023-02-15,48,2023-04-04,Sternlaan,35,,
den-haag,appartement,349000,4532.5,77,na,2526AM,Vaillantlaan 566,1994,29,2022-08-26,31,2022-09-26,Vaillantlaan,566,,
den-haag,huis,450000,3750.0,120,A,2548GR,Havannasingel 39,2006,17,2022-11-23,62,2023-01-24,Havannasingel,39,,
den-haag,appartement,700000,4430.4,158,C,2582ER,Willem de Zwijgerlaan 50 A,1906,117,2022-05-02,19,2022-05-21,Willem de Zwijgerlaan,50,A,
den-haag,huis,400000,3571.4,112,B,2552JA,A. Kortekaasstraat 44,1986,37,2022-10-25,24,2022-11-18,A. Kortekaasstraat,44,,
den-haag,huis,400000,3361.3,119,C,2573XD,Ellekomstraat 4,1932,91,2022-03-18,33,2022-04-20,Ellekomstraat,4,,
den-haag,appartement,375000,2862.6,131,F,2574ED,Soestdijksekade 800,1930,93,2022-12-08,95,2023-03-13,Soestdijksekade,800,,
den-haag,appartement,275000,3928.6,70,C,2546CJ,Vreeswijkstraat 394,1940,83,2022-09-28,61,2022-11-28,Vreeswijkstraat,394,,
den-haag,huis,295000,3072.9,96,D,2523GP,Withuysstraat 45,1929,94,2022-04-15,20,2022-05-05,Withuysstraat,45,,
den-haag,appartement,289500,4906.8,59,E,2581VA,Kenaustraat 64,1912,111,2023-02-17,24,2023-03-13,Kenaustraat,64,,
den-haag,appartement,385000,3055.6,126,C,2586BT,Gevers Deynootweg 636,1981,42,2022-09-30,32,2022-11-01,Gevers Deynootweg,636,,
den-haag,appartement,247000,4574.1,54,D,2586KT,Vierloper 27,1977,46,2023-01-13,34,2023-02-16,Vierloper,27,,
den-haag,huis,469500,3260.4,144,A,2542WZ,Gravinnendreef 41,2002,21,2023-01-26,53,2023-03-20,Gravinnendreef,41,,
den-haag,appartement,525000,5357.1,98,D,2518ES,Van de Spiegelstraat 3,1879,144,2022-06-17,19,2022-07-06,Van de Spiegelstraat,3,,
den-haag,appartement,450000,3688.5,122,D,2565XE,Aucubastraat 8,1922,101,2022-10-21,21,2022-11-11,Aucubastraat,8,,
den-haag,appartement,325000,4062.5,80,C,2555LS,Narcislaan 347,1957,66,2022-08-28,15,2022-09-12,Narcislaan,347,,
den-haag,appartement,589000,5077.6,116,C,2593HM,Carel Reinierszkade 79,1931,92,2022-05-24,27,2022-06-20,Carel Reinierszkade,79,,
den-haag,appartement,325000,4452.1,73,F,2565LS,Cypresstraat 13,1925,98,2022-07-17,17,2022-08-03,Cypresstraat,13,,
den-haag,appartement,395000,4937.5,80,D,2593SM,Sibergstraat 2,1925,98,2022-06-09,27,2022-07-06,Sibergstraat,2,,
den-haag,appartement,285000,3314.0,86,D,2563SN,Spiraeastraat 85,1906,117,2022-04-06,59,2022-06-04,Spiraeastraat,85,,
den-haag,appartement,500000,5000.0,100,C,2564PA,Bosbesstraat 121,1934,89,2022-10-20,27,2022-11-16,Bosbesstraat,121,,
den-haag,appartement,235000,2701.1,87,F,2544AX,Meppelweg 867,1957,66,2022-11-17,29,2022-12-16,Meppelweg,867,,
den-haag,appartement,225000,2743.9,82,F,2522EV,Jan van der Heijdenstraat 180,1931,92,2022-08-16,55,2022-10-10,Jan van der Heijdenstraat,180,,
den-haag,appartement,325000,6018.5,54,A,2561TS,Daguerrestraat 175 f,1905,118,2022-12-02,38,2023-01-09,Daguerrestraat,175,f,
den-haag,huis,465000,5000.0,93,A,2545CD,Florence Nightingaleweg 54,2022,1,2022-10-14,25,2022-11-08,Florence Nightingaleweg,54,,
den-haag,huis,435000,4728.3,92,E,2583TL,Westduinweg 233,1935,88,2022-05-11,92,2022-08-11,Westduinweg,233,,
den-haag,appartement,295000,2864.1,103,C,2523JP,Jan van Beersstraat 11,1931,92,2022-06-17,33,2022-07-20,Jan van Beersstraat,11,,
den-haag,appartement,225000,3688.5,61,D,2546VG,Werkhovenstraat 28,1950,73,2021-12-11,20,2021-12-31,Werkhovenstraat,28,,
den-haag,appartement,325000,3915.7,83,C,2597HZ,Waalsdorperweg 367,1973,50,2022-04-15,48,2022-06-02,Waalsdorperweg,367,,
den-haag,appartement,225000,3040.5,74,C,2552BZ,Willem III straat 376 b,1997,26,2022-07-02,19,2022-07-21,Willem III straat,376,b,
den-haag,appartement,239000,3025.3,79,na,2573PL,Lunterenstraat 287,1929,94,2022-05-04,27,2022-05-31,Lunterenstraat,287,,
den-haag,appartement,189500,3267.2,58,G,2512JG,Jacobastraat 276,1927,96,2022-10-20,145,2023-03-14,Jacobastraat,276,,
den-haag,huis,315000,5943.4,53,F,2512GC,Prinsegracht 88,1850,173,2022-10-07,129,2023-02-13,Prinsegracht,88,,
den-haag,appartement,199500,3325.0,60,na,2522KH,Isingstraat 238,1937,86,2022-08-24,12,2022-09-05,Isingstraat,238,,
den-haag,appartement,335000,4718.3,71,B,2585BP,Burgemeester Patijnlaan 220,1975,48,2022-06-08,15,2022-06-23,Burgemeester Patijnlaan,220,,
den-haag,appartement,275000,2412.3,114,B,2525JX,Groenteweg 105,1932,91,2022-09-09,12,2022-09-21,Groenteweg,105,,
den-haag,appartement,425000,5312.5,80,B,2518XC,Barentszstraat 1 L,1992,31,2022-07-09,14,2022-07-23,Barentszstraat,1,L,
den-haag,appartement,219500,3720.3,59,na,2553HS,De Brink 896,1971,52,2022-06-11,24,2022-07-05,De Brink,896,,
den-haag,huis,365000,4345.2,84,C,2583JR,Terschellingsestraat 16,1925,98,2022-05-03,7,2022-05-10,Terschellingsestraat,16,,
den-haag,appartement,250000,3424.7,73,E,2562CX,Regentesselaan 173 I,1911,112,2022-06-21,23,2022-07-14,Regentesselaan,173,I,
den-haag,appartement,250000,4098.4,61,F,2583XW,Kompasstraat 67,1933,90,2022-08-01,57,2022-09-27,Kompasstraat,67,,
den-haag,appartement,200000,4255.3,47,C,2551MZ,Rossinilaan 485,1980,43,2022-02-01,233,2022-09-22,Rossinilaan,485,,
den-haag,appartement,765000,5543.5,138,E,2597EK,Ruychrocklaan 486,1971,52,2022-03-07,39,2022-04-15,Ruychrocklaan,486,,
den-haag,appartement,649500,5074.2,128,B,2597LD,Nieuwe Parklaan 34 B,1979,44,2022-11-29,24,2022-12-23,Nieuwe Parklaan,34,B,
den-haag,appartement,234500,3085.5,76,E,2544AW,Meppelweg 829,1957,66,2023-02-03,6,2023-02-09,Meppelweg,829,,
den-haag,appartement,300000,3703.7,81,B,2545DZ,Dedemsvaartweg 1339,1999,24,2023-03-02,13,2023-03-15,Dedemsvaartweg,1339,,
den-haag,huis,989000,5651.4,175,C,2566PH,Spotvogellaan 6,1931,92,2022-11-15,41,2022-12-26,Spotvogellaan,6,,
den-haag,appartement,290000,3815.8,76,C,2555RD,Balsemienlaan 100,1952,71,2022-08-26,69,2022-11-03,Balsemienlaan,100,,
den-haag,appartement,340000,3953.5,86,C,2583GZ,Pluvierstraat 481,1929,94,2022-07-12,17,2022-07-29,Pluvierstraat,481,,
den-haag,appartement,325000,3125.0,104,E,2565DG,Segbroeklaan 496,1955,68,2022-07-14,20,2022-08-03,Segbroeklaan,496,,
den-haag,huis,475000,3958.3,120,A,2548HG,Bogotástraat 46,2004,19,2022-04-02,31,2022-05-03,Bogotástraat,46,,
den-haag,appartement,285000,4384.6,65,D,2586SG,Jurriaan Kokstraat 165,1927,96,2023-03-18,11,2023-03-29,Jurriaan Kokstraat,165,,
den-haag,appartement,475000,3925.6,121,D,2595GD,Koningin Marialaan 102,1957,66,2022-05-05,25,2022-05-30,Koningin Marialaan,102,,
den-haag,huis,695000,3994.3,174,A,2548EP,Martinus Nijhoffweg 52,2005,18,2022-03-23,39,2022-05-01,Martinus Nijhoffweg,52,,
den-haag,huis,550000,4104.5,134,B,2548WG,Gotland 52,2001,22,2022-06-28,29,2022-07-27,Gotland,52,,
den-haag,appartement,210000,3818.2,55,C,2553KH,Forellendaal 650,1971,52,2022-10-13,42,2022-11-24,Forellendaal,650,,
den-haag,appartement,295000,3470.6,85,E,2592CV,Gerstkamp 114,1965,58,2022-05-18,28,2022-06-15,Gerstkamp,114,,
den-haag,huis,725000,3897.8,186,A,2548DB,Laan van Wateringse Veld 1590,2002,21,2022-03-11,26,2022-04-06,Laan van Wateringse Veld,1590,,
den-haag,appartement,295000,3430.2,86,C,2573LP,Apeldoornselaan 92,1927,96,2022-03-26,47,2022-05-12,Apeldoornselaan,92,,
den-haag,huis,725000,5034.7,144,B,2554HL,Zandzeggelaan 111,1992,31,2022-04-01,38,2022-05-09,Zandzeggelaan,111,,
den-haag,appartement,225000,4090.9,55,E,2524TT,Busken Huëtstraat 32,1931,92,2022-06-17,22,2022-07-09,Busken Huëtstraat,32,,
den-haag,appartement,219500,3006.8,73,E,2574AJ,Soestdijksekade 269 A,1939,84,2023-02-18,20,2023-03-10,Soestdijksekade,269,A,
den-haag,appartement,265000,3533.3,75,F,2595AZ,Schenkkade 297,1922,101,2023-03-07,18,2023-03-25,Schenkkade,297,,
den-haag,appartement,545000,4360.0,125,C,2564VP,Abrikozenstraat 203,1932,91,2022-05-03,37,2022-06-09,Abrikozenstraat,203,,
den-haag,appartement,283301,3219.3,88,F,2565BR,Stokroosstraat 301,1957,66,2022-06-15,20,2022-07-05,Stokroosstraat,301,,
den-haag,appartement,235000,2831.3,83,F,2543GM,Melis Stokezijde 210,1978,45,2022-06-01,22,2022-06-23,Melis Stokezijde,210,,
den-haag,appartement,375000,3947.4,95,F,2565GJ,Goudenregenplein 7,1925,98,2022-11-11,18,2022-11-29,Goudenregenplein,7,,
den-haag,huis,995000,5467.0,182,B,2553TT,Johan Watelerpad 19,1998,25,2022-05-03,17,2022-05-20,Johan Watelerpad,19,,
den-haag,appartement,235000,2937.5,80,F,2544CD,Meppelweg 952,1961,62,2023-02-02,27,2023-03-01,Meppelweg,952,,
den-haag,appartement,539000,4855.9,111,na,2596XX,Mesdagstraat 54,1928,95,2023-03-21,30,2023-04-20,Mesdagstraat,54,,
den-haag,appartement,275000,5851.1,47,A,2561TS,Daguerrestraat 173,1905,118,2022-12-02,32,2023-01-03,Daguerrestraat,173,,
den-haag,appartement,369000,4855.3,76,F,2517AR,Laan van Meerdervoort 94 10,1932,91,2022-09-24,46,2022-11-09,Laan van Meerdervoort,94,10,
den-haag,appartement,750000,4658.4,161,A,2563AL,Laan van Meerdervoort 298,1905,118,2022-05-20,31,2022-06-20,Laan van Meerdervoort,298,,
den-haag,appartement,185000,2434.2,76,F,2525ER,De Heemstraat 216,1909,114,2022-10-10,25,2022-11-04,De Heemstraat,216,,
den-haag,appartement,205000,2469.9,83,G,2573NN,Heelsumstraat 44,1928,95,2022-12-09,28,2023-01-06,Heelsumstraat,44,,
den-haag,appartement,197500,3134.9,63,E,2574BS,Soestdijksekade 320,1929,94,2022-09-14,61,2022-11-14,Soestdijksekade,320,,
den-haag,appartement,275000,4230.8,65,C,2512VD,Lijnbaan 164,1934,89,2022-01-02,32,2022-02-03,Lijnbaan,164,,
den-haag,appartement,350000,3333.3,105,C,2561VJ,Copernicuslaan 74,1915,108,2022-05-30,22,2022-06-21,Copernicuslaan,74,,
den-haag,appartement,439000,3484.1,126,C,2565AP,Ridderspoorweg 192,1956,67,2022-10-07,157,2023-03-13,Ridderspoorweg,192,,
den-haag,huis,649500,4163.5,156,A,2496VR,Serpentine 21,2000,23,2022-05-10,21,2022-05-31,Serpentine,21,,
den-haag,huis,519500,6259.0,83,C,2586XH,Messstraat 15,1919,104,2022-12-14,20,2023-01-03,Messstraat,15,,
den-haag,huis,599500,4834.7,124,A,2515TX,Willem Silviusstraat 6,2007,16,2022-07-26,55,2022-09-19,Willem Silviusstraat,6,,
den-haag,appartement,225000,3169.0,71,E,2522JZ,Isingstraat 28,1931,92,2022-09-05,20,2022-09-25,Isingstraat,28,,
den-haag,huis,375000,3504.7,107,A,2546CW,Jaarsveldstraat 232,1939,84,2022-07-01,25,2022-07-26,Jaarsveldstraat,232,,
den-haag,appartement,575000,5750.0,100,C,2517CE,Suezkade 164,1903,120,2022-04-29,33,2022-06-01,Suezkade,164,,
den-haag,appartement,209500,4190.0,50,G,2515NK,Van der Duynstraat 34,1959,64,2022-11-16,79,2023-02-03,Van der Duynstraat,34,,
den-haag,appartement,275000,3525.6,78,C,2551XR,Hector Berliozkade 22,1981,42,2022-11-26,12,2022-12-08,Hector Berliozkade,22,,
den-haag,appartement,825000,4435.5,186,C,2593CB,Laan van Nieuw-Oost-Indië 164,1907,116,2022-07-12,16,2022-07-28,Laan van Nieuw-Oost-Indië,164,,
den-haag,appartement,395000,3464.9,114,C,2564CE,Thorbeckelaan 573,1950,73,2022-04-09,12,2022-04-21,Thorbeckelaan,573,,
den-haag,appartement,500000,5319.1,94,C,2565EL,Segbroeklaan 424 D,1945,78,2022-12-16,3,2022-12-19,Segbroeklaan,424,D,
den-haag,appartement,275000,3235.3,85,E,2553HL,De Brink 556,1977,46,2022-07-05,41,2022-08-15,De Brink,556,,
den-haag,huis,432500,3793.9,114,B,2492NX,Brilduikerstraat 54,2000,23,2022-05-20,25,2022-06-14,Brilduikerstraat,54,,
den-haag,appartement,695000,6318.2,110,C,2582BE,Frederik Hendriklaan 96,1916,107,2022-09-09,24,2022-10-03,Frederik Hendriklaan,96,,
den-haag,huis,875000,5756.6,152,D,2597RK,Van Nijenrodestraat 73,1926,97,2022-10-19,55,2022-12-13,Van Nijenrodestraat,73,,
den-haag,appartement,750000,5000.0,150,A,2511XJ,Nieuwe Haven 133,1893,130,2022-08-19,175,2023-02-10,Nieuwe Haven,133,,
den-haag,appartement,350000,2845.5,123,na,2545DH,Dedemsvaartweg 485,2001,22,2021-12-03,18,2021-12-21,Dedemsvaartweg,485,,
den-haag,appartement,170000,3617.0,47,na,2542GN,Wantsnijdersgaarde 599,1960,63,2022-06-20,23,2022-07-13,Wantsnijdersgaarde,599,,
den-haag,appartement,297500,3500.0,85,D,2555ED,Hoefbladlaan 135,1954,69,2022-11-24,18,2022-12-12,Hoefbladlaan,135,,
den-haag,huis,569500,3698.1,154,A,2496MP,Scholekstersingel 8,2003,20,2022-11-11,18,2022-11-29,Scholekstersingel,8,,
den-haag,huis,375000,2929.7,128,D,2552TJ,Burgemeester Françoisplein 14,1923,100,2022-10-28,76,2023-01-12,Burgemeester Françoisplein,14,,
den-haag,appartement,549000,3839.2,143,C,2561AW,Columbusstraat 258,1908,115,2023-02-01,53,2023-03-26,Columbusstraat,258,,
den-haag,appartement,245000,3266.7,75,F,2552RL,Oranjewoudstraat 22,1925,98,2022-03-24,29,2022-04-22,Oranjewoudstraat,22,,
den-haag,appartement,285000,3607.6,79,A,2552CZ,Bram Frosstraat 15,1988,35,2022-10-15,93,2023-01-16,Bram Frosstraat,15,,
den-haag,appartement,319000,3666.7,87,C,2566NK,Sportlaan 1118,1954,69,2023-03-22,9,2023-03-31,Sportlaan,1118,,
den-haag,appartement,229500,3019.7,76,na,2522CN,Wenckebachstraat 86,1930,93,2022-07-28,42,2022-09-08,Wenckebachstraat,86,,
den-haag,appartement,269500,3455.1,78,B,2551XE,Jules Massenetstraat 168,1981,42,2023-01-13,45,2023-02-27,Jules Massenetstraat,168,,
den-haag,appartement,599000,5254.4,114,E,2517VM,Obrechtstraat 59,1901,122,2022-07-02,26,2022-07-28,Obrechtstraat,59,,
den-haag,appartement,320000,3678.2,87,C,2595XR,Hendrick Hamelplantsoen 17,1982,41,2022-09-07,26,2022-10-03,Hendrick Hamelplantsoen,17,,
den-haag,appartement,299000,3285.7,91,D,2531TJ,Van Ruysbroekstraat 147,1942,81,2023-02-03,45,2023-03-20,Van Ruysbroekstraat,147,,
den-haag,appartement,675000,4500.0,150,A,2595BA,Schenkkade 325,1922,101,2023-03-30,32,2023-05-01,Schenkkade,325,,
den-haag,appartement,175000,2536.2,69,E,2533VK,Roemer Visscherstraat 291,1950,73,2022-06-07,17,2022-06-24,Roemer Visscherstraat,291,,
den-haag,appartement,775000,4784.0,162,C,2593EC,Gerard Reijnststraat 14,1906,117,2022-09-22,17,2022-10-09,Gerard Reijnststraat,14,,
den-haag,appartement,525000,4007.6,131,B,2595BT,Prins Willem-Alexanderweg 137,2005,18,2022-07-08,0,2022-07-08,Prins Willem-Alexanderweg,137,,
den-haag,appartement,495000,3613.1,137,F,2587SH,Harstenhoekweg 183,1917,106,2022-06-28,16,2022-07-14,Harstenhoekweg,183,,
den-haag,huis,495000,3413.8,145,na,2515MX,Wolterbeekstraat 59,2008,15,2022-04-25,37,2022-06-01,Wolterbeekstraat,59,,
den-haag,appartement,419000,4872.1,86,C,2584EL,Cornelis Jolstraat 25,1902,121,2022-07-21,20,2022-08-10,Cornelis Jolstraat,25,,
den-haag,appartement,425000,4473.7,95,B,2586BK,Gevers Deynootweg 83,1998,25,2022-06-18,32,2022-07-20,Gevers Deynootweg,83,,
den-haag,appartement,275000,2835.1,97,E,2547VB,Uitgeeststraat 53,1963,60,2023-02-01,13,2023-02-14,Uitgeeststraat,53,,
den-haag,appartement,695000,5429.7,128,D,2517VL,Obrechtstraat 33,0,2023,2022-11-04,24,2022-11-28,Obrechtstraat,33,,
den-haag,huis,250000,6250.0,40,E,2586RB,Zeilstraat 77,1875,148,2022-09-15,71,2022-11-25,Zeilstraat,77,,
den-haag,appartement,265000,2676.8,99,G,2551CL,Willem Pijperstraat 2,1964,59,2022-12-09,133,2023-04-21,Willem Pijperstraat,2,,
den-haag,appartement,285000,3392.9,84,E,2595VG,Volkerakstraat 86,1930,93,2022-05-11,43,2022-06-23,Volkerakstraat,86,,
den-haag,huis,1475000,6095.0,242,D,2582HM,Frankenslag 305,1912,111,2022-10-13,26,2022-11-08,Frankenslag,305,,
den-haag,appartement,395000,5197.4,76,A,2517CJ,Conradkade 84,1929,94,2022-11-08,24,2022-12-02,Conradkade,84,,
den-haag,appartement,325000,3571.4,91,F,2565NT,Akeleistraat 7,1926,97,2022-02-26,40,2022-04-07,Akeleistraat,7,,
den-haag,huis,525000,3804.3,138,>A+,2493CD,Antonius Heggelaan 30,2005,18,2023-03-21,16,2023-04-06,Antonius Heggelaan,30,,
den-haag,appartement,785000,5567.4,141,C,2582JG,Van Aerssenstraat 75,1906,117,2022-10-26,30,2022-11-25,Van Aerssenstraat,75,,
den-haag,appartement,210000,3333.3,63,C,2541CB,Vriezenveenstraat 5,1954,69,2022-11-28,53,2023-01-20,Vriezenveenstraat,5,,
den-haag,appartement,450000,4838.7,93,C,2564SC,Perenstraat 317,1936,87,2022-06-29,14,2022-07-13,Perenstraat,317,,
den-haag,appartement,545000,3657.7,149,na,2565AG,Daal en Bergselaan 54 A,2002,21,2022-08-23,43,2022-10-05,Daal en Bergselaan,54,A,
den-haag,appartement,300000,4347.8,69,C,2513EC,Noordwal 77,1987,36,2022-08-10,30,2022-09-09,Noordwal,77,,
den-haag,appartement,265000,3192.8,83,D,2573ZC,Harderwijkstraat 101,1934,89,2022-10-14,33,2022-11-16,Harderwijkstraat,101,,
den-haag,appartement,375000,3906.2,96,E,2593VA,De Sillestraat 106,1929,94,2022-05-25,22,2022-06-16,De Sillestraat,106,,
den-haag,appartement,485000,5639.5,86,C,2597HZ,Waalsdorperweg 369,1971,52,2022-09-03,10,2022-09-13,Waalsdorperweg,369,,
den-haag,appartement,275000,4104.5,67,D,2565LW,Cypresstraat 46,1924,99,2022-12-12,22,2023-01-03,Cypresstraat,46,,
den-haag,appartement,275000,3437.5,80,F,2592GM,Saffierhorst 124,1961,62,2022-05-27,52,2022-07-18,Saffierhorst,124,,
den-haag,appartement,550000,3333.3,165,E,2518GS,Zoutmanstraat 70,1885,138,2022-02-17,24,2022-03-13,Zoutmanstraat,70,,
den-haag,appartement,439000,3990.9,110,A,2583DS,Zeesluisweg 90 F,1998,25,2022-10-25,40,2022-12-04,Zeesluisweg,90,F,
den-haag,huis,799000,4618.5,173,B,2492RZ,Dodaarsoever 1,2002,21,2023-03-01,20,2023-03-21,Dodaarsoever,1,,
den-haag,appartement,325000,5909.1,55,na,2518EC,Hugo de Grootstraat 55,1901,122,2023-03-09,6,2023-03-15,Hugo de Grootstraat,55,,
den-haag,appartement,325000,3571.4,91,D,2564RE,Pippelingstraat 129,1934,89,2022-09-30,26,2022-10-26,Pippelingstraat,129,,
den-haag,appartement,425000,3863.6,110,B,2546TR,Rhenenstraat 73,1936,87,2022-09-30,38,2022-11-07,Rhenenstraat,73,,
den-haag,appartement,275000,2806.1,98,F,2574ST,Blaricumseplein 71,1926,97,2022-07-22,14,2022-08-05,Blaricumseplein,71,,
den-haag,appartement,325000,3963.4,82,A,2586BW,Gevers Deynootweg 942,1986,37,2023-01-20,31,2023-02-20,Gevers Deynootweg,942,,
den-haag,huis,698000,4847.2,144,D,2555WN,Lohengrinstraat 41,1949,74,2022-10-14,138,2023-03-01,Lohengrinstraat,41,,
den-haag,appartement,345000,3791.2,91,C,2571DB,Van Geenstraat 76,1999,24,2022-03-24,61,2022-05-24,Van Geenstraat,76,,
den-haag,huis,700000,3703.7,189,A,2497AK,Vermeulenlaan 87,2001,22,2022-03-31,40,2022-05-10,Vermeulenlaan,87,,
den-haag,huis,449500,3233.8,139,A,2525SG,Stortenbekerstraat 299,1999,24,2022-10-31,44,2022-12-14,Stortenbekerstraat,299,,
den-haag,appartement,375000,4807.7,78,C,2518JJ,Koningin Emmakade 135,1900,123,2022-07-29,24,2022-08-22,Koningin Emmakade,135,,
den-haag,huis,1300000,5158.7,252,E,2582NV,Johan van Oldenbarneveltlaan 52,1900,123,2022-11-02,34,2022-12-06,Johan van Oldenbarneveltlaan,52,,
den-haag,appartement,375000,3640.8,103,D,2565WP,Sleedoornstraat 52,1921,102,2023-03-13,38,2023-04-20,Sleedoornstraat,52,,
den-haag,appartement,265000,3840.6,69,C,2565CR,Goudsbloemlaan 91 *,1954,69,2023-03-04,0,2023-03-04,Goudsbloemlaan,91,,
den-haag,appartement,275000,3985.5,69,F,2563SJ,Laurierstraat 72,1924,99,2022-10-28,69,2023-01-05,Laurierstraat,72,,
den-haag,appartement,400000,3571.4,112,F,2563HD,Valkenboskade 309,1916,107,2023-01-09,112,2023-05-01,Valkenboskade,309,,
den-haag,appartement,400000,4395.6,91,A,2493CH,Van Baaklaan 120,2007,16,2022-10-04,87,2022-12-30,Van Baaklaan,120,,
den-haag,appartement,695000,5472.4,127,C,2596AG,Nassau Odijckstraat 35 A,1895,128,2022-09-02,33,2022-10-05,Nassau Odijckstraat,35,A,
den-haag,appartement,300000,3703.7,81,C,2551TW,Tramstraat 62,1906,117,2022-03-25,6,2022-03-31,Tramstraat,62,,
den-haag,appartement,695000,5036.2,138,A,2562BG,Beeklaan 352,1906,117,2022-06-28,37,2022-08-04,Beeklaan,352,,
den-haag,appartement,320000,3902.4,82,C,2522ET,Jan van der Heijdenstraat 154,1930,93,2022-05-27,31,2022-06-27,Jan van der Heijdenstraat,154,,
den-haag,appartement,275000,3197.7,86,B,2552XA,Burgemeester Hovylaan 113,1932,91,2022-06-16,14,2022-06-30,Burgemeester Hovylaan,113,,
den-haag,appartement,315000,4846.2,65,D,2586AS,Wassenaarsestraat 126,1925,98,2022-06-20,22,2022-07-12,Wassenaarsestraat,126,,
den-haag,huis,1500000,4687.5,320,D,2596CA,Nassau Zuilensteinstraat 3,1900,123,2022-04-07,28,2022-05-05,Nassau Zuilensteinstraat,3,,
den-haag,appartement,300000,4477.6,67,D,2563TD,Rhododendronstraat 132,1926,97,2022-06-11,17,2022-06-28,Rhododendronstraat,132,,
den-haag,huis,550000,3767.1,146,>A+,2545XT,Exloostraat 134,2014,9,2022-03-22,28,2022-04-19,Exloostraat,134,,
den-haag,appartement,315000,4500.0,70,E,2585XK,Balistraat 27 a,1906,117,2022-08-23,28,2022-09-20,Balistraat,27,a,
den-haag,appartement,279500,3583.3,78,C,2563GW,Valkenboskade 154,1906,117,2022-07-27,23,2022-08-19,Valkenboskade,154,,
den-haag,appartement,650000,4362.4,149,B,2517TX,Obrechtstraat 291,1896,127,2022-06-03,27,2022-06-30,Obrechtstraat,291,,
den-haag,huis,1045000,5331.6,196,D,2596TA,Van Hogenhoucklaan 5,1931,92,2022-11-16,75,2023-01-30,Van Hogenhoucklaan,5,,
den-haag,huis,825000,5500.0,150,E,2596JG,Van Panhuysstraat 13,1926,97,2022-05-09,29,2022-06-07,Van Panhuysstraat,13,,
den-haag,huis,860000,5771.8,149,A,2553DA,Thomas Mannsingel 54,2018,5,2022-04-26,23,2022-05-19,Thomas Mannsingel,54,,
den-haag,huis,995000,5264.6,189,C,2597AN,Van Alkemadelaan 60,1937,86,2022-09-16,83,2022-12-08,Van Alkemadelaan,60,,
den-haag,huis,475000,3991.6,119,A,2548SM,Kernheimstraat 10,2000,23,2022-05-28,25,2022-06-22,Kernheimstraat,10,,
