city,house_type,price,price_m2,living_area,energy_label,zip,address,year_built,house_age,date_list,term_days,date_sold,street,number,suffix,extra
amsterdam,appartement,975000,7617.2,128,C,1079JE,Vechtstraat 135 II,1941,82,2022-06-09,84,2022-09-01,Vechtstraat,135,2,
amsterdam,appartement,450000,8823.5,51,C,1073XE,Gerard Douplein 9 II,1875,148,2022-05-14,16,2022-05-30,Gerard Douplein,9,2,
amsterdam,huis,395000,5563.4,71,B,1066NM,Herentalsstraat 92,1992,31,2022-05-07,13,2022-05-20,Herentalsstraat,92,,
amsterdam,appartement,375000,6944.4,54,D,1058SW,Vogelenzangstraat 54 -1,1930,93,2023-01-06,18,2023-01-24,Vogelenzangstraat,54,1,
amsterdam,appartement,445000,8240.7,54,C,1021HW,Meeuwenlaan 79 H,1915,108,2022-03-16,28,2022-04-13,Meeuwenlaan,79,H,
amsterdam,appartement,539000,7283.8,74,D,1098AK,Middenweg 123 II,1902,121,2022-02-23,15,2022-03-10,Middenweg,123,2,
amsterdam,huis,775000,4668.7,166,A,1064WR,Boymansweg 21,1996,27,2022-11-02,29,2022-12-01,Boymansweg,21,,
amsterdam,appartement,400000,4878.0,82,na,1034WT,Jesse Owenshof 55 +PP,1995,28,2023-01-25,22,2023-02-16,Jesse Owenshof,55,,
amsterdam,appartement,425000,6640.6,64,E,1082SZ,Wedderborg 155,1963,60,2022-06-06,77,2022-08-22,Wedderborg,155,,
amsterdam,appartement,650000,6250.0,104,A,1098VD,Teslastraat 5,1993,30,2022-11-25,19,2022-12-14,Teslastraat,5,,
amsterdam,appartement,475000,7539.7,63,B,1019PC,Azartplein 111,1995,28,2022-06-01,29,2022-06-30,Azartplein,111,,
amsterdam,appartement,625000,9765.6,64,na,1053WJ,Da Costakade 87 II,1903,120,2022-06-11,24,2022-07-05,Da Costakade,87,2,
amsterdam,appartement,1995000,11207.9,178,B,1071MA,Wouwermanstraat 40 H,1910,113,2023-02-14,52,2023-04-07,Wouwermanstraat,40,H,
amsterdam,appartement,400000,9523.8,42,B,1074VP,Pieter Aertszstraat 101 4,1911,112,2022-10-14,20,2022-11-03,Pieter Aertszstraat,101,4,
amsterdam,appartement,375000,8522.7,44,B,1098BB,Linnaeusdwarsstraat 20 D,1997,26,2022-08-06,23,2022-08-29,Linnaeusdwarsstraat,20,D,
amsterdam,huis,360000,3564.4,101,C,1107BB,Wethouder In 't Veldstraat 195,1986,37,2022-06-10,27,2022-07-07,Wethouder In 't Veldstraat,195,,
amsterdam,appartement,1975000,9875.0,200,na,1071KJ,Jacob Obrechtstraat 67 T,1906,117,2022-03-25,19,2022-04-13,Jacob Obrechtstraat,67,T,
amsterdam,appartement,750000,10274.0,73,E,1071RD,Nicolaas Maesstraat 78 3,0,2023,2022-09-06,36,2022-10-12,Nicolaas Maesstraat,78,3,
amsterdam,appartement,425000,5743.2,74,A,1091VW,Tugelaweg 134 -D,1989,34,2022-03-10,19,2022-03-29,Tugelaweg,134,D,
amsterdam,appartement,975000,8552.6,114,D,1054EJ,Eerste Helmersstraat 146 -3,1899,124,2022-10-18,91,2023-01-17,Eerste Helmersstraat,146,3,
amsterdam,appartement,265000,8030.3,33,A,1062AL,Marius Bauerstraat 235 C2,2015,8,2022-10-23,29,2022-11-21,Marius Bauerstraat,235,C2,2
amsterdam,huis,750000,6000.0,125,C,1023BS,Nieuwendammerdijk 539,1934,89,2022-05-09,39,2022-06-17,Nieuwendammerdijk,539,,
amsterdam,huis,1500000,4886.0,307,C,1066EH,Osdorperweg 21,0,2023,2022-10-06,12,2022-10-18,Osdorperweg,21,,
amsterdam,appartement,1100000,10377.4,106,na,1078NE,Merwedeplein 26,1931,92,2022-08-31,19,2022-09-19,Merwedeplein,26,,
amsterdam,appartement,339000,7704.5,44,E,1052SW,Van Reigersbergenstraat 79 2,1910,113,2022-12-28,16,2023-01-13,Van Reigersbergenstraat,79,2,
amsterdam,appartement,400000,8163.3,49,C,1055TH,Elegaststraat 14 H,1939,84,2022-11-18,96,2023-02-22,Elegaststraat,14,H,
amsterdam,appartement,500000,5747.1,87,D,1055ND,Admiraal De Ruijterweg 404 -3,1906,117,2022-06-25,27,2022-07-22,Admiraal De Ruijterweg,404,3,
amsterdam,appartement,450000,7758.6,58,na,1055DC,Merlijnstraat 5 hs,1939,84,2022-06-14,16,2022-06-30,Merlijnstraat,5,H,
amsterdam,appartement,450000,9183.7,49,C,1053MJ,Jacob van Lennepkade 16 II,1887,136,2023-04-18,21,2023-05-09,Jacob van Lennepkade,16,2,
amsterdam,huis,495000,5210.5,95,na,1035ST,Johannes J. Glasweg 69,1991,32,2022-05-27,31,2022-06-27,Johannes J. Glasweg,69,,
amsterdam,appartement,450000,7894.7,57,D,1056TP,Cornelis Dirkszstraat 23 1,1933,90,2022-07-19,118,2022-11-14,Cornelis Dirkszstraat,23,1,
amsterdam,appartement,550000,5670.1,97,A,1087LG,Eva Besnyöstraat 559,2009,14,2022-05-19,26,2022-06-14,Eva Besnyöstraat,559,,
amsterdam,appartement,485000,7348.5,66,A,1062BS,Thorn Prikkerstraat 119,2017,6,2022-03-25,19,2022-04-13,Thorn Prikkerstraat,119,,
amsterdam,huis,1250000,7309.9,171,B,1035TV,Stoombootweg 57,1998,25,2022-05-17,23,2022-06-09,Stoombootweg,57,,
amsterdam,huis,397500,5760.9,69,B,1064NJ,Geert Grootestraat 6,1954,69,2022-09-03,40,2022-10-13,Geert Grootestraat,6,,
amsterdam,appartement,275000,4583.3,60,C,1069EG,Langswater 777,1969,54,2022-09-16,79,2022-12-04,Langswater,777,,
amsterdam,appartement,715000,6941.7,103,na,1061AX,Postjesweg 226,2020,3,2022-08-25,46,2022-10-10,Postjesweg,226,,
amsterdam,huis,500000,5000.0,100,na,1066SL,Berlaarstraat 42,1994,29,2022-05-24,24,2022-06-17,Berlaarstraat,42,,
amsterdam,appartement,485000,7348.5,66,D,1076SN,Herculesstraat 46 -A,1930,93,2022-12-09,39,2023-01-17,Herculesstraat,46,A,
amsterdam,huis,2300000,8745.2,263,na,1013GW,Brouwersgracht 42,1789,234,2022-12-17,10,2022-12-27,Brouwersgracht,42,,
amsterdam,appartement,425000,8018.9,53,B,1059BH,Sassenheimstraat 28 2,1930,93,2022-06-05,22,2022-06-27,Sassenheimstraat,28,2,
amsterdam,huis,675000,4687.5,144,>A+,1061MH,Ben Brilstraat 1 + PP,2016,7,2022-06-03,27,2022-06-30,Ben Brilstraat,1,,
amsterdam,appartement,330000,4782.6,69,B,1069HB,Hertingenstraat 12 B,2000,23,2023-01-11,29,2023-02-09,Hertingenstraat,12,B,
amsterdam,appartement,550000,6962.0,79,D,1076PH,Stadionweg 290 -1,1930,93,2022-04-28,27,2022-05-25,Stadionweg,290,1,
amsterdam,appartement,295000,5900.0,50,C,1081GC,Assumburg 14,1960,63,2022-07-07,140,2022-11-24,Assumburg,14,,
amsterdam,appartement,450000,7142.9,63,D,1073RJ,Mauvestraat 61 -1,1906,117,2022-07-14,21,2022-08-04,Mauvestraat,61,1,
amsterdam,appartement,475000,7197.0,66,C,1053PX,Borgerstraat 114 A,1983,40,2022-11-05,26,2022-12-01,Borgerstraat,114,A,
amsterdam,appartement,350000,4430.4,79,B,1069GZ,Ekingenstraat 120,1963,60,2022-09-06,23,2022-09-29,Ekingenstraat,120,,
amsterdam,appartement,375000,6355.9,59,G,1052EL,Eerste Kostverlorenkade 5 -2,1906,117,2022-06-15,72,2022-08-26,Eerste Kostverlorenkade,5,2,
amsterdam,appartement,365000,7766.0,47,D,1057WV,Marco Polostraat 96 I,1929,94,2022-09-07,2,2022-09-09,Marco Polostraat,96,1,
amsterdam,appartement,300000,5084.7,59,G,1063CG,Johannes Meewisstraat 51 3,1955,68,2023-02-03,60,2023-04-04,Johannes Meewisstraat,51,3,
amsterdam,appartement,325000,6372.5,51,G,1057BK,Orteliusstraat 174 2,1926,97,2022-04-26,22,2022-05-18,Orteliusstraat,174,2,
amsterdam,appartement,725000,7474.2,97,E,1059AD,Aalsmeerweg 71 hs,1929,94,2022-05-27,21,2022-06-17,Aalsmeerweg,71,H,
amsterdam,appartement,365000,8295.5,44,D,1073TX,Van Ostadestraat 324 -II,1913,110,2022-10-18,23,2022-11-10,Van Ostadestraat,324,2,
amsterdam,huis,800000,5555.6,144,G,1033LB,Mandarijnenstraat 67,1959,64,2022-04-04,24,2022-04-28,Mandarijnenstraat,67,,
amsterdam,appartement,349500,3566.3,98,C,1102XC,Charlotte Brontéstraat 121,1984,39,2022-03-21,30,2022-04-20,Charlotte Brontéstraat,121,,
amsterdam,appartement,545000,7266.7,75,>A+,1013BH,Westerdok 346,2008,15,2022-08-20,17,2022-09-06,Westerdok,346,,
amsterdam,appartement,550000,8333.3,66,A,1052SJ,Da Costakade 20 E,1992,31,2022-05-20,14,2022-06-03,Da Costakade,20,E,
amsterdam,appartement,785000,6652.5,118,na,1078AW,Amstelkade 159 2,1928,95,2022-06-14,23,2022-07-07,Amstelkade,159,2,
amsterdam,huis,1150000,5637.3,204,A,1086ZA,Jan Olphert Vaillantlaan 52,2007,16,2022-05-28,121,2022-09-26,Jan Olphert Vaillantlaan,52,,
amsterdam,appartement,425000,4166.7,102,C,1025HX,Het Breed 657,1971,52,2022-11-09,106,2023-02-23,Het Breed,657,,
amsterdam,appartement,495000,5380.4,92,B,1066GE,Duke Ellingtonstraat 27,1992,31,2022-09-02,12,2022-09-14,Duke Ellingtonstraat,27,,
amsterdam,appartement,450000,8333.3,54,C,1059TL,Westlandgracht 191 III,1933,90,2023-01-20,17,2023-02-06,Westlandgracht,191,3,
amsterdam,appartement,599000,7679.5,78,C,1058HK,Sloterkade 91 I,1958,65,2022-06-21,30,2022-07-21,Sloterkade,91,1,
amsterdam,appartement,200000,8695.7,23,D,1094RX,Minahassastraat 22 D,1981,42,2022-03-22,20,2022-04-11,Minahassastraat,22,D,
amsterdam,huis,425000,6746.0,63,D,1032EE,Latherusstraat 88,1931,92,2023-01-04,29,2023-02-02,Latherusstraat,88,,
amsterdam,huis,430000,7288.1,59,D,1023VH,Blokkerstraat 1,1927,96,2022-09-22,36,2022-10-28,Blokkerstraat,1,,
amsterdam,appartement,560000,9491.5,59,D,1075RR,Vaartstraat 48 H,1913,110,2022-04-02,12,2022-04-14,Vaartstraat,48,H,
amsterdam,appartement,325000,4391.9,74,C,1107LR,Streefkerkstraat 80,1983,40,2022-10-15,49,2022-12-03,Streefkerkstraat,80,,
amsterdam,appartement,375000,7500.0,50,C,1056KN,Geuzenkade 57 2,1934,89,2022-04-05,29,2022-05-04,Geuzenkade,57,2,
amsterdam,appartement,415000,7280.7,57,D,1055CC,Esmoreitstraat 47 2,1940,83,2023-02-27,26,2023-03-25,Esmoreitstraat,47,2,
amsterdam,appartement,400000,7843.1,51,C,1079VV,Hunzestraat 73 1,1935,88,2022-05-07,27,2022-06-03,Hunzestraat,73,1,
amsterdam,huis,375000,4076.1,92,C,1104HD,Kantershof 528,1973,50,2022-03-07,16,2022-03-23,Kantershof,528,,
amsterdam,appartement,375000,7812.5,48,E,1055HM,Granidastraat 46 2,1941,82,2022-05-10,22,2022-06-01,Granidastraat,46,2,
amsterdam,appartement,365000,7604.2,48,E,1074XA,Van Ostadestraat 376 II,0,2023,2022-12-13,34,2023-01-16,Van Ostadestraat,376,2,
amsterdam,appartement,385000,4375.0,88,C,1025DM,H. Cleyndertweg 271,1974,49,2022-04-22,17,2022-05-09,H. Cleyndertweg,271,,
amsterdam,appartement,525000,7954.5,66,B,1093GB,Eerste Van Swindenstraat 383 D,1981,42,2023-03-08,23,2023-03-31,Eerste Van Swindenstraat,383,D,
amsterdam,appartement,300000,5555.6,54,B,1033WJ,Marskramerstraat 53,1990,33,2022-08-03,48,2022-09-20,Marskramerstraat,53,,
amsterdam,appartement,325000,4012.3,81,na,1068WV,Nicolaas Anslijnstraat 129,1964,59,2022-10-07,108,2023-01-23,Nicolaas Anslijnstraat,129,,
amsterdam,huis,850000,5519.5,154,B,1066TC,Kortrijk 28,1995,28,2022-09-01,18,2022-09-19,Kortrijk,28,,
amsterdam,huis,895000,4387.3,204,A,1087GT,Erich Salomonstraat 398,2005,18,2022-05-09,15,2022-05-24,Erich Salomonstraat,398,,
amsterdam,appartement,575000,8582.1,67,C,1057JC,Chasséstraat 113 2,1911,112,2022-05-28,24,2022-06-21,Chasséstraat,113,2,
amsterdam,appartement,750000,6696.4,112,G,1055NL,Gibraltarstraat 87 -III,1937,86,2022-07-20,21,2022-08-10,Gibraltarstraat,87,3,
amsterdam,appartement,350000,7608.7,46,A,1062CG,Theodoor van Hoytemastraat 60,2015,8,2023-02-09,21,2023-03-02,Theodoor van Hoytemastraat,60,,
amsterdam,appartement,950000,5248.6,181,A,1032LT,Vrouwenmantelstraat 5,2017,6,2021-04-16,34,2021-05-20,Vrouwenmantelstraat,5,,
amsterdam,appartement,400000,7692.3,52,D,1053CL,Hasebroekstraat 13 -2,1903,120,2022-02-16,20,2022-03-08,Hasebroekstraat,13,2,
amsterdam,appartement,975000,10833.3,90,C,1071PL,De Lairessestraat 124 B,1918,105,2022-11-04,41,2022-12-15,De Lairessestraat,124,B,
amsterdam,appartement,420000,6461.5,65,A,1034BM,IJdoornlaan 1485 G,2020,3,2022-09-23,27,2022-10-20,IJdoornlaan,1485,G,
amsterdam,huis,400000,4301.1,93,C,1067AR,Pieter Postsingel 74,1955,68,2022-10-18,3,2022-10-21,Pieter Postsingel,74,,
amsterdam,appartement,750000,6097.6,123,C,1091BB,'s-Gravesandeplein 17 -II,0,2023,2022-05-07,54,2022-06-30,'s-Gravesandeplein,17,2,
amsterdam,appartement,415000,7830.2,53,F,1094GE,Madurastraat 47 I,1906,117,2022-05-24,28,2022-06-21,Madurastraat,47,1,
amsterdam,appartement,325000,7926.8,41,E,1051EJ,Groen van Prinstererstraat 53 1,1911,112,2022-10-26,23,2022-11-18,Groen van Prinstererstraat,53,1,
amsterdam,appartement,550000,7333.3,75,A,1079ZW,Bernissestraat 4 D,2008,15,2022-07-23,19,2022-08-11,Bernissestraat,4,D,
amsterdam,appartement,525000,5048.1,104,C,1066GJ,Chet Bakerstraat 123,1998,25,2022-04-29,35,2022-06-03,Chet Bakerstraat,123,,
amsterdam,appartement,105000,9545.5,11,na,1056KZ,Korte Geuzenstraat 700 715,1942,81,2022-04-08,45,2022-05-23,Korte Geuzenstraat,700,715,
amsterdam,appartement,300000,3896.1,77,C,1024CW,Markengouw 103,1967,56,2022-02-24,35,2022-03-31,Markengouw,103,,
amsterdam,appartement,350000,3723.4,94,na,1069LG,Baden Powellweg 219,1960,63,2022-10-27,43,2022-12-09,Baden Powellweg,219,,
amsterdam,appartement,395000,6371.0,62,A,1095MJ,Rie Mastenbroekstraat 35,2017,6,2022-02-09,16,2022-02-25,Rie Mastenbroekstraat,35,,
amsterdam,appartement,600000,6122.4,98,>A+,1068GR,Van Suchtelen van de Haarestraat 101,2022,1,2022-08-09,70,2022-10-18,Van Suchtelen van de Haarestraat,101,,
amsterdam,appartement,895000,7782.6,115,B,1051XL,Van Beuningenstraat 131 3,1906,117,2022-10-18,29,2022-11-16,Van Beuningenstraat,131,3,
amsterdam,appartement,450000,6338.0,71,D,1056RL,Shackletonstraat 3 hs,1926,97,2022-08-30,57,2022-10-26,Shackletonstraat,3,H,
amsterdam,appartement,335000,6568.6,51,C,1055HW,Lucellestraat 39 2,1942,81,2022-07-02,25,2022-07-27,Lucellestraat,39,2,
amsterdam,appartement,350000,7000.0,50,C,1057BK,Orteliusstraat 184 2,1926,97,2023-01-14,19,2023-02-02,Orteliusstraat,184,2,
amsterdam,appartement,385000,8953.5,43,D,1076XB,Olympiaweg 56 II,1906,117,2023-02-12,15,2023-02-27,Olympiaweg,56,2,
amsterdam,appartement,1050000,7000.0,150,D,1077ZE,Milletstraat 26 II + IV,1931,92,2022-11-18,25,2022-12-13,Milletstraat,26,24,
amsterdam,appartement,485000,7461.5,65,D,1092HM,Transvaalstraat 46 I,1912,111,2023-01-18,21,2023-02-08,Transvaalstraat,46,1,
amsterdam,huis,1575000,9157.0,172,D,1077XM,Willem Pijperstraat 74,1957,66,2022-01-18,66,2022-03-25,Willem Pijperstraat,74,,
amsterdam,appartement,490000,9800.0,50,C,1071VC,Balthasar Floriszstraat 16 2,0,2023,2022-07-09,17,2022-07-26,Balthasar Floriszstraat,16,2,
amsterdam,appartement,550000,9016.4,61,na,1054DD,Eerste Helmersstraat 83 1,1898,125,2022-07-21,21,2022-08-11,Eerste Helmersstraat,83,1,
amsterdam,appartement,650000,5963.3,109,D,1077KS,Anton Verheijstraat 3 2,1956,67,2022-11-18,14,2022-12-02,Anton Verheijstraat,3,2,
amsterdam,appartement,473500,8609.1,55,A,1073ND,Carillonstraat 2 I,1922,101,2023-02-16,21,2023-03-09,Carillonstraat,2,1,
amsterdam,appartement,575000,8214.3,70,A,1096GM,Bella Vistastraat 222,2019,4,2022-06-29,33,2022-08-01,Bella Vistastraat,222,,
amsterdam,appartement,495000,6689.2,74,G,1076JN,Van Tuyll van Serooskerkenweg 58 2,1930,93,2022-11-29,24,2022-12-23,Van Tuyll van Serooskerkenweg,58,2,
amsterdam,appartement,319000,3843.4,83,B,1103TW,Bijlmerdreef 985,2005,18,2022-05-27,42,2022-07-08,Bijlmerdreef,985,,
amsterdam,appartement,775000,9011.6,86,E,1072XH,Daniël Stalpertstraat 46 I,1897,126,2022-07-09,65,2022-09-12,Daniël Stalpertstraat,46,1,
amsterdam,appartement,635000,8466.7,75,D,1056WG,Reinier Claeszenstraat 59 1,1922,101,2022-04-25,23,2022-05-18,Reinier Claeszenstraat,59,1,
amsterdam,appartement,300000,10000.0,30,D,1072XC,Daniël Stalpertstraat 83 2 voor,0,2023,2022-06-15,22,2022-07-07,Daniël Stalpertstraat,83,2voor,voor
amsterdam,appartement,275000,8871.0,31,na,1056KX,Korte Geuzenstraat 603,1942,81,2022-04-20,23,2022-05-13,Korte Geuzenstraat,603,,
amsterdam,appartement,375000,7211.5,52,D,1056HJ,Bestevâerstraat 67 2,1924,99,2022-06-02,21,2022-06-23,Bestevâerstraat,67,2,
amsterdam,appartement,410000,6507.9,63,A,1018LR,Poolstraat 59,1990,33,2022-12-05,130,2023-04-14,Poolstraat,59,,
amsterdam,huis,500000,7692.3,65,C,1054ZS,Jacob van Lennepkade 607,2000,23,2022-07-06,14,2022-07-20,Jacob van Lennepkade,607,,
amsterdam,appartement,300000,10000.0,30,E,1053HL,Jacob van Lennepstraat 56 2A,1881,142,2022-11-30,65,2023-02-03,Jacob van Lennepstraat,56,2A,A
amsterdam,appartement,375000,6696.4,56,C,1065TJ,Ward Bingleystraat 15 3,1956,67,2023-01-09,36,2023-02-14,Ward Bingleystraat,15,3,
amsterdam,appartement,325000,6500.0,50,na,1056TD,John Franklinstraat 36 2,1927,96,2022-07-30,18,2022-08-17,John Franklinstraat,36,2,
amsterdam,appartement,265000,4344.3,61,C,1069EE,Langswater 572,1966,57,2022-12-16,26,2023-01-11,Langswater,572,,
amsterdam,appartement,635000,7383.7,86,D,1078VT,Dintelstraat 26,1929,94,2022-04-09,25,2022-05-04,Dintelstraat,26,,
amsterdam,appartement,400000,4761.9,84,A,1087KP,Julius Pergerstraat 218,2007,16,2022-05-13,19,2022-06-01,Julius Pergerstraat,218,,
amsterdam,appartement,375000,7653.1,49,C,1055CT,Gloriantstraat 8 -II,1940,83,2022-07-18,31,2022-08-18,Gloriantstraat,8,2,
amsterdam,appartement,450000,7758.6,58,A,1091HJ,Eerste Oosterparkstraat 162 A,1987,36,2022-07-22,19,2022-08-10,Eerste Oosterparkstraat,162,A,
amsterdam,appartement,740000,7628.9,97,D,1058JZ,Haarlemmermeerstraat 167 boven,1931,92,2022-08-31,27,2022-09-27,Haarlemmermeerstraat,167,boven,
amsterdam,appartement,350000,7608.7,46,C,1059XR,Stolwijkstraat 1 -1,1929,94,2022-07-06,91,2022-10-05,Stolwijkstraat,1,1,
amsterdam,appartement,425000,5666.7,75,F,1092BT,Tweede Oosterparkstraat 188 -h,1899,124,2022-08-24,32,2022-09-25,Tweede Oosterparkstraat,188,h,
amsterdam,appartement,700000,6862.7,102,na,1078HT,Deurloostraat 59 3L,1929,94,2022-10-22,39,2022-11-30,Deurloostraat,59,3L,L
amsterdam,huis,475000,4703.0,101,A,1066WR,Duffelhof 16,1995,28,2022-11-22,17,2022-12-09,Duffelhof,16,,
amsterdam,appartement,325000,6770.8,48,E,1055NW,Doggersbankstraat 15 III,1936,87,2022-05-30,39,2022-07-08,Doggersbankstraat,15,3,
amsterdam,huis,699000,6025.9,116,A,1065DC,Jacques Veltmanstraat 293 + PP,2003,20,2023-03-16,18,2023-04-03,Jacques Veltmanstraat,293,,
amsterdam,huis,780000,5652.2,138,A,1087JC,Maria Austriastraat 666 H + PP,2005,18,2022-06-22,44,2022-08-05,Maria Austriastraat,666,H,
amsterdam,appartement,525000,4646.0,113,C,1066RB,Kempenlaan 123,1994,29,2022-04-02,20,2022-04-22,Kempenlaan,123,,
amsterdam,huis,450000,5000.0,90,na,1063AX,Burgemeester Vening Meineszlaan 77,1953,70,2022-05-02,23,2022-05-25,Burgemeester Vening Meineszlaan,77,,
amsterdam,appartement,400000,4347.8,92,C,1066PX,Kempenlaan 33,1993,30,2022-02-18,66,2022-04-25,Kempenlaan,33,,
amsterdam,appartement,375000,7075.5,53,C,1093GX,Reinwardtstraat 49,1982,41,2023-02-08,26,2023-03-06,Reinwardtstraat,49,,
amsterdam,huis,460000,3382.4,136,A,1104DN,'s-Gravendijkdreef 307,2004,19,2022-11-02,103,2023-02-13,'s-Gravendijkdreef,307,,
amsterdam,appartement,585000,6093.8,96,C,1023AD,Nieuwendammerstraat 2 C,1999,24,2022-11-29,16,2022-12-15,Nieuwendammerstraat,2,C,
amsterdam,appartement,425000,6343.3,67,G,1054JE,Overtoom 338 2,0,2023,2022-04-26,49,2022-06-14,Overtoom,338,2,
amsterdam,appartement,550000,6962.0,79,D,1079TG,Eemsstraat 8 - 1 + 3,1934,89,2023-03-20,29,2023-04-18,Eemsstraat,8,1,+
amsterdam,appartement,425000,7327.6,58,C,1091GZ,Eerste Oosterparkstraat 133 C,1983,40,2022-06-16,19,2022-07-05,Eerste Oosterparkstraat,133,C,
amsterdam,huis,885000,5463.0,162,A,1066WX,Watermaalpad 33,1995,28,2022-09-09,14,2022-09-23,Watermaalpad,33,,
amsterdam,appartement,400000,4301.1,93,A,1035KX,Lange Vonder 263,1993,30,2022-05-05,28,2022-06-02,Lange Vonder,263,,
amsterdam,appartement,515000,7152.8,72,D,1074CN,Tweede Jan Steenstraat 115 -2,1882,141,2022-09-29,22,2022-10-21,Tweede Jan Steenstraat,115,2,
amsterdam,appartement,739000,5433.8,136,A,1087CE,IJburglaan 676,2003,20,2022-11-11,31,2022-12-12,IJburglaan,676,,
amsterdam,appartement,535000,4863.6,110,C,1083GK,Weerdestein 149,1960,63,2022-11-16,76,2023-01-31,Weerdestein,149,,
amsterdam,appartement,265000,4569.0,58,C,1107EX,Reigersbos 221,1984,39,2022-06-23,74,2022-09-05,Reigersbos,221,,
amsterdam,appartement,595000,7345.7,81,>A+,1031JW,Mariadistelkade 15 +PP,2018,5,2022-10-28,19,2022-11-16,Mariadistelkade,15,,
amsterdam,appartement,775000,8611.1,90,A,1076JN,Van Tuyll van Serooskerkenweg 78 Hs,1930,93,2022-07-07,28,2022-08-04,Van Tuyll van Serooskerkenweg,78,H,
amsterdam,appartement,450000,6617.6,68,C,1098TJ,Lamarckhof 6 -II,1955,68,2022-05-23,22,2022-06-14,Lamarckhof,6,2,
amsterdam,appartement,425000,4670.3,91,A,1104VA,1e Kekerstraat 13 + PP,2007,16,2022-07-20,163,2022-12-30,1e Kekerstraat,13,,
amsterdam,appartement,375000,6048.4,62,A,1036KN,Winterjanpad 94,2020,3,2022-07-12,64,2022-09-14,Winterjanpad,94,,
amsterdam,huis,475000,5277.8,90,A,1034KC,Ankerplaats 4,2016,7,2022-06-16,20,2022-07-06,Ankerplaats,4,,
amsterdam,appartement,239000,7966.7,30,na,1063AL,Harry Koningsbergerstraat 284,1958,65,2022-08-24,43,2022-10-06,Harry Koningsbergerstraat,284,,
amsterdam,huis,1445000,9763.5,148,E,1077XM,Willem Pijperstraat 60,1957,66,2022-06-10,56,2022-08-05,Willem Pijperstraat,60,,
amsterdam,appartement,775000,9226.2,84,na,1091SC,Eerste Boerhaavestraat 22 2,1876,147,2023-02-16,22,2023-03-10,Eerste Boerhaavestraat,22,2,
amsterdam,appartement,1065000,8320.3,128,>A+,1031KG,Céramiquelaan 301,2021,2,2023-04-14,17,2023-05-01,Céramiquelaan,301,,
amsterdam,huis,1695000,6890.2,246,>A+,1087KB,Lisdoddelaan 95,2009,14,2023-01-03,3,2023-01-06,Lisdoddelaan,95,,
amsterdam,appartement,285000,5377.4,53,na,1103LZ,Groenhoven 816,1975,48,2022-06-03,19,2022-06-22,Groenhoven,816,,
amsterdam,appartement,550000,4621.8,119,A,1024ML,IJsselmeerstraat 51 A,2020,3,2022-06-07,13,2022-06-20,IJsselmeerstraat,51,A,
amsterdam,appartement,450000,8333.3,54,D,1072HH,Rustenburgerstraat 398 -I,1903,120,2022-12-14,16,2022-12-30,Rustenburgerstraat,398,1,
amsterdam,appartement,375000,4687.5,80,A,1066PX,Kempenlaan 28,1994,29,2022-02-10,26,2022-03-08,Kempenlaan,28,,
amsterdam,huis,2195000,9799.1,224,C,1058JB,Jacob Marisstraat 100,1914,109,2022-11-03,21,2022-11-24,Jacob Marisstraat,100,,
amsterdam,appartement,250000,8928.6,28,A,1013BD,Haparandaweg 718,2015,8,2022-11-30,30,2022-12-30,Haparandaweg,718,,
amsterdam,appartement,1500000,10714.3,140,D,1017WV,Sarphatikade 20 II-III,1855,168,2022-05-28,17,2022-06-14,Sarphatikade,20,IIIII,
amsterdam,appartement,600000,8571.4,70,B,1098CC,Hogeweg 28 3,1902,121,2022-10-22,52,2022-12-13,Hogeweg,28,3,
amsterdam,appartement,775000,7110.1,109,C,1054XG,Kanaalstraat 193 3,1912,111,2022-03-24,18,2022-04-11,Kanaalstraat,193,3,
amsterdam,huis,485000,4075.6,119,B,1066WH,Schaarbeekstraat 42,1996,27,2022-05-05,36,2022-06-10,Schaarbeekstraat,42,,
amsterdam,appartement,350000,6363.6,55,B,1081GG,Nijenburg 68,1967,56,2022-03-19,43,2022-05-01,Nijenburg,68,,
amsterdam,appartement,1000000,8064.5,124,C,1052AL,De Wittenstraat 49 -hs,1882,141,2022-09-26,15,2022-10-11,De Wittenstraat,49,H,
amsterdam,appartement,400000,5797.1,69,A,1062BT,Suze Robertsonstraat 9,2015,8,2022-07-12,52,2022-09-02,Suze Robertsonstraat,9,,
amsterdam,huis,1495000,8305.6,180,na,1016ST,Lijnbaansstraat 21,1862,161,2022-09-05,73,2022-11-17,Lijnbaansstraat,21,,
amsterdam,appartement,1175000,11989.8,98,A,1011DL,Oosterdokskade 111,2001,22,2022-06-25,103,2022-10-06,Oosterdokskade,111,,
amsterdam,appartement,570000,7215.2,79,C,1091LZ,Hofmeyrstraat 2 G,1992,31,2022-10-25,90,2023-01-23,Hofmeyrstraat,2,G,
amsterdam,appartement,325000,3915.7,83,C,1062GD,Maassluisstraat 54,1965,58,2022-10-22,32,2022-11-23,Maassluisstraat,54,,
amsterdam,appartement,495000,9519.2,52,na,1011SC,Nieuwe Herengracht 123 III,1945,78,2022-07-14,21,2022-08-04,Nieuwe Herengracht,123,3,
amsterdam,appartement,650000,6989.2,93,C,1092HL,Transvaalstraat 36 D,1999,24,2022-06-18,33,2022-07-21,Transvaalstraat,36,D,
amsterdam,appartement,399000,6879.3,58,C,1057BB,Orteliusstraat 26 I,1930,93,2023-02-07,38,2023-03-17,Orteliusstraat,26,1,
