city,house_type,price,price_m2,living_area,energy_label,zip,address,year_built,house_age,date_list,term_days,date_sold,street,number,suffix,extra
rotterdam,appartement,535000,7753.6,69,>A+,3011WJ,Wijnhaven 65 G02,2022,1,2023-03-14,17,2023-03-31,Wijnhaven,65,G02,02
rotterdam,appartement,175000,3571.4,49,E,3028EE,Letlandsestraat 24 b,1938,85,2022-05-30,29,2022-06-28,Letlandsestraat,24,b,
rotterdam,appartement,350000,4487.2,78,A,3074SC,Beverstraat 9 c,2009,14,2022-08-26,17,2022-09-12,Beverstraat,9,c,
rotterdam,appartement,250000,3472.2,72,D,3052TG,Teldersweg 195,1961,62,2022-04-21,134,2022-09-02,Teldersweg,195,,
rotterdam,huis,719000,4062.1,177,A,3056AD,Willy den Oudenstraat 18,2000,23,2023-01-30,21,2023-02-20,Willy den Oudenstraat,18,,
rotterdam,appartement,425000,3935.2,108,A,3077MJ,Piet Smitkade 284,2003,20,2022-10-19,26,2022-11-14,Piet Smitkade,284,,
rotterdam,huis,625000,4310.3,145,A,3054WB,Ismenestraat 19,1998,25,2022-05-24,20,2022-06-13,Ismenestraat,19,,
rotterdam,appartement,475000,4896.9,97,C,3051KE,Erasmussingel 16 b,1930,93,2022-11-11,30,2022-12-11,Erasmussingel,16,b,
rotterdam,appartement,299000,4152.8,72,E,3031AC,Admiraal de Ruyterweg 20 E,1954,69,2022-07-01,53,2022-08-23,Admiraal de Ruyterweg,20,E,
rotterdam,appartement,495000,4852.9,102,E,3037VD,Ackersdijkstraat 79 A,1911,112,2022-05-06,24,2022-05-30,Ackersdijkstraat,79,A,
rotterdam,appartement,425000,5821.9,73,A,3011XW,Wijnbrugstraat 333,2004,19,2022-03-10,23,2022-04-02,Wijnbrugstraat,333,,
rotterdam,appartement,200000,4000.0,50,E,3074HW,West-Varkenoordseweg 257 B,1938,85,2022-06-27,219,2023-02-01,West-Varkenoordseweg,257,B,
rotterdam,huis,595000,5042.4,118,B,3052HM,Tjaskerlaan 51,1931,92,2022-09-16,50,2022-11-05,Tjaskerlaan,51,,
rotterdam,appartement,350000,3932.6,89,B,3071AS,Lodewijk Pincoffsweg 37,1995,28,2022-06-16,28,2022-07-14,Lodewijk Pincoffsweg,37,,
rotterdam,appartement,379000,4737.5,80,A,3072ZK,Delistraat 18 C,1900,123,2022-09-23,87,2022-12-19,Delistraat,18,C,
rotterdam,appartement,275000,2925.5,94,D,3082MH,Talingstraat 142 b,1934,89,2022-05-27,34,2022-06-30,Talingstraat,142,b,
rotterdam,appartement,400000,5000.0,80,A,3021NV,Rochussenstraat 231 e,1997,26,2022-05-09,50,2022-06-28,Rochussenstraat,231,e,
rotterdam,huis,698000,4445.9,157,B,3065NJ,Hendrik Sweijsstraat 38,1994,29,2022-10-08,153,2023-03-10,Hendrik Sweijsstraat,38,,
rotterdam,appartement,165000,3000.0,55,D,3082KK,Boergoensevliet 87 A,1955,68,2023-01-25,22,2023-02-16,Boergoensevliet,87,A,
rotterdam,appartement,330000,6600.0,50,A,3035EM,Noordsingel 117 f,1882,141,2022-06-29,20,2022-07-19,Noordsingel,117,f,
rotterdam,appartement,265000,3785.7,70,E,3069HC,Curieplaats 147,1973,50,2023-04-08,18,2023-04-26,Curieplaats,147,,
rotterdam,appartement,469000,4509.6,104,C,3038KJ,Bergpolderstraat 58 A,1932,91,2022-05-24,24,2022-06-17,Bergpolderstraat,58,A,
rotterdam,appartement,199500,3381.4,59,C,3083EG,Pleinweg 56 B,1939,84,2022-08-24,56,2022-10-19,Pleinweg,56,B,
rotterdam,huis,460000,3965.5,116,A,3075RV,Zuiderziekenhuisstraat 28,2019,4,2022-05-12,29,2022-06-10,Zuiderziekenhuisstraat,28,,
rotterdam,appartement,250000,3333.3,75,D,3067VA,Blondeelstraat 72,1960,63,2022-10-21,60,2022-12-20,Blondeelstraat,72,,
rotterdam,appartement,700000,4242.4,165,B,3071AV,Factorij 96,1995,28,2022-09-02,52,2022-10-24,Factorij,96,,
rotterdam,appartement,410000,4555.6,90,A,3032AD,Heer Bokelweg 56,1997,26,2022-10-05,47,2022-11-21,Heer Bokelweg,56,,
rotterdam,huis,335000,3418.4,98,D,3076JN,Pascalweg 133,1929,94,2023-01-11,22,2023-02-02,Pascalweg,133,,
rotterdam,appartement,375000,6465.5,58,A,3011XZ,Boompjes 620,1988,35,2023-03-07,22,2023-03-29,Boompjes,620,,
rotterdam,appartement,325000,3217.8,101,A,3083GM,Katendrechtse Lagedijk 312,2006,17,2022-11-26,21,2022-12-17,Katendrechtse Lagedijk,312,,
rotterdam,appartement,259500,5406.2,48,E,3036LP,Hoyledestraat 17 A01,1914,109,2022-08-11,36,2022-09-16,Hoyledestraat,17,A01,01
rotterdam,appartement,295000,5086.2,58,B,3063GH,'s-Lands werf 275,1966,57,2023-03-28,28,2023-04-25,'s-Lands werf,275,,
rotterdam,appartement,395000,3989.9,99,D,3038XV,Noorderhavenkade 158 a01,1935,88,2022-08-11,20,2022-08-31,Noorderhavenkade,158,a01,01
rotterdam,huis,525000,3620.7,145,A,3059RA,Laan van Avant-Garde 364,2007,16,2022-08-31,30,2022-09-30,Laan van Avant-Garde,364,,
rotterdam,appartement,375000,3866.0,97,E,3037ED,Bergweg 113 b01,1896,127,2022-07-13,34,2022-08-16,Bergweg,113,b01,01
rotterdam,appartement,350000,4666.7,75,B,3011VZ,Wijnkade 7,1980,43,2022-03-28,37,2022-05-04,Wijnkade,7,,
rotterdam,huis,225000,3308.8,68,C,3076VA,Corneillestraat 27,1960,63,2022-10-11,38,2022-11-18,Corneillestraat,27,,
rotterdam,appartement,435000,4264.7,102,C,3071AW,Cargadoorskade 57,1996,27,2022-11-10,29,2022-12-09,Cargadoorskade,57,,
rotterdam,appartement,250000,5000.0,50,E,3031SC,Bernardus Gewinstraat 29 C,1941,82,2022-07-07,82,2022-09-27,Bernardus Gewinstraat,29,C,
rotterdam,huis,750000,6048.4,124,B,3056LH,Bergse Linker Rottekade 265,1921,102,2022-09-07,14,2022-09-21,Bergse Linker Rottekade,265,,
rotterdam,huis,799000,4488.8,178,A,3071PJ,De Ruyterstraat 24,2017,6,2023-03-10,26,2023-04-05,De Ruyterstraat,24,,
rotterdam,huis,319000,3938.3,81,E,3076SE,Dickensstraat 16,1961,62,2022-06-07,30,2022-07-07,Dickensstraat,16,,
rotterdam,appartement,250000,3846.2,65,E,3066LH,Vasaristraat 52,1966,57,2022-06-24,20,2022-07-14,Vasaristraat,52,,
rotterdam,appartement,215000,2654.3,81,D,3043GG,Grote Werfstraat 25 A,1931,92,2022-12-19,15,2023-01-03,Grote Werfstraat,25,A,
rotterdam,appartement,395000,6929.8,57,A,3011DL,Halvemaanpassage 31,2015,8,2022-10-27,41,2022-12-07,Halvemaanpassage,31,,
rotterdam,appartement,325000,3963.4,82,B,3071AW,Cargadoorskade 52,1995,28,2022-07-08,25,2022-08-02,Cargadoorskade,52,,
rotterdam,huis,375000,3640.8,103,A,3067PW,Malmöpad 92,1980,43,2022-10-25,24,2022-11-18,Malmöpad,92,,
rotterdam,huis,270000,2621.4,103,C,3079CN,Sluiskreek 38,1970,53,2022-10-19,22,2022-11-10,Sluiskreek,38,,
rotterdam,appartement,299900,4916.4,61,na,3039VM,Navanderstraat 6 C,1933,90,2022-08-26,200,2023-03-14,Navanderstraat,6,C,
rotterdam,appartement,250000,4310.3,58,C,3052HJ,Paltroklaan 93,1959,64,2022-03-30,26,2022-04-25,Paltroklaan,93,,
rotterdam,appartement,500000,6944.4,72,>A+,3011CC,Baan 54 P,2022,1,2023-01-03,16,2023-01-19,Baan,54,P,
rotterdam,appartement,469000,3941.2,119,D,3038NG,De Savornin Lohmanlaan 101 b,1933,90,2022-09-16,14,2022-09-30,De Savornin Lohmanlaan,101,b,
rotterdam,appartement,250000,2907.0,86,A,3067DG,Moermanskpad 26,1980,43,2022-05-11,54,2022-07-04,Moermanskpad,26,,
rotterdam,huis,295000,2304.7,128,na,3036AD,Gordelpad 17,1993,30,2022-12-30,40,2023-02-08,Gordelpad,17,,
rotterdam,appartement,315000,4921.9,64,D,3021CA,Graaf Florisstraat 3 B2,1920,103,2023-04-10,21,2023-05-01,Graaf Florisstraat,3,B2,2
rotterdam,appartement,300000,4347.8,69,E,3023TB,C.P.Tielestraat 31 B01,1909,114,2022-10-04,64,2022-12-07,C.P.Tielestraat,31,B01,01
rotterdam,appartement,325000,4333.3,75,D,3038CA,Bergselaan 219 B,1933,90,2022-06-02,26,2022-06-28,Bergselaan,219,B,
rotterdam,appartement,650000,5327.9,122,D,3015CH,Mathenesserlaan 133 BGL,1937,86,2022-05-25,16,2022-06-10,Mathenesserlaan,133,BGL,
rotterdam,huis,475000,3861.8,123,na,3059RA,Laan van Avant-Garde 110,2003,20,2022-05-09,22,2022-05-31,Laan van Avant-Garde,110,,
rotterdam,appartement,275000,2570.1,107,C,3085HH,Langenhorst 335,1961,62,2022-11-01,62,2023-01-02,Langenhorst,335,,
rotterdam,appartement,385000,5000.0,77,B,3011HN,Librijesteeg 243,2003,20,2022-07-13,199,2023-01-28,Librijesteeg,243,,
rotterdam,huis,1350000,6250.0,216,na,3062JG,Hoflaan 20,1903,120,2022-06-13,126,2022-10-17,Hoflaan,20,,
rotterdam,appartement,195000,4534.9,43,D,3067MD,Kobelaan 29,1983,40,2023-02-07,23,2023-03-02,Kobelaan,29,,
rotterdam,appartement,1000000,7092.2,141,A,3072MH,Landverhuizersplein 135,2005,18,2022-07-11,73,2022-09-22,Landverhuizersplein,135,,
rotterdam,huis,675000,5315.0,127,A,3053GK,Peppelweg 131 A,2017,6,2023-01-10,8,2023-01-18,Peppelweg,131,A,
rotterdam,appartement,369000,5271.4,70,C,3061KE,Karmelweg 5 b,1939,84,2022-06-30,14,2022-07-14,Karmelweg,5,b,
rotterdam,huis,300000,3157.9,95,D,3064AH,Elandstraat 44,1930,93,2022-09-16,26,2022-10-12,Elandstraat,44,,
rotterdam,huis,475000,4094.8,116,C,3067EC,Cornelis Outshoornstraat 7,1965,58,2022-09-07,28,2022-10-05,Cornelis Outshoornstraat,7,,
rotterdam,huis,500000,4000.0,125,A,3059XD,Korfoepad 111,2005,18,2022-05-30,21,2022-06-20,Korfoepad,111,,
rotterdam,huis,575000,4389.3,131,B,3053JE,Edelweisslaan 8,1956,67,2022-11-11,14,2022-11-25,Edelweisslaan,8,,
rotterdam,appartement,299000,2533.9,118,C,3082NL,Nachtegaalstraat 5 A,1938,85,2022-07-06,40,2022-08-15,Nachtegaalstraat,5,A,
rotterdam,appartement,312000,6933.3,45,C,3016BE,Van Vollenhovenstraat 3 435,2018,5,2022-10-21,12,2022-11-02,Van Vollenhovenstraat,3,435,
rotterdam,appartement,225000,2812.5,80,na,3078BX,Oldenhagen 70,1980,43,2022-11-04,40,2022-12-14,Oldenhagen,70,,
rotterdam,appartement,550000,5045.9,109,na,3011GM,Nieuwstraat 158,1981,42,2022-07-31,16,2022-08-16,Nieuwstraat,158,,
rotterdam,appartement,389000,6483.3,60,na,3011CC,Baan 54 U,2022,1,2022-01-08,48,2022-02-25,Baan,54,U,
rotterdam,appartement,440000,4112.1,107,na,3011DE,Sint-Jacobstraat 22,1978,45,2022-06-09,18,2022-06-27,Sint-Jacobstraat,22,,
rotterdam,appartement,375000,3676.5,102,na,3016DH,Westerstraat 20 H,1998,25,2022-10-12,104,2023-01-24,Westerstraat,20,H,
rotterdam,appartement,725000,4738.6,153,A,3033GP,Spoorsingel 72 B-02,1899,124,2022-10-26,15,2022-11-10,Spoorsingel,72,B02,02
rotterdam,appartement,375000,4518.1,83,A,3087CA,Charloisse Hoofd 55 E,2001,22,2022-08-25,51,2022-10-15,Charloisse Hoofd,55,E,
rotterdam,huis,489000,3943.5,124,A,3059RA,Laan van Avant-Garde 101,2003,20,2022-11-23,20,2022-12-13,Laan van Avant-Garde,101,,
rotterdam,appartement,289000,3211.1,90,C,3067MB,Grote Beer 932,1983,40,2023-01-28,23,2023-02-20,Grote Beer,932,,
rotterdam,appartement,219500,3484.1,63,C,3083EV,Pleinweg 204 C,1949,74,2023-01-09,46,2023-02-24,Pleinweg,204,C,
rotterdam,appartement,299900,6519.6,46,E,3011HV,Oppert 6 d,1954,69,2022-03-21,17,2022-04-07,Oppert,6,d,
rotterdam,appartement,275000,4044.1,68,G,3031SM,Johan de Meesterstraat 1 B,1941,82,2022-12-01,83,2023-02-22,Johan de Meesterstraat,1,B,
rotterdam,huis,775000,4428.6,175,A,3071ML,S. van Ravesteynkade 372,2005,18,2022-11-02,21,2022-11-23,S. van Ravesteynkade,372,,
rotterdam,huis,575000,4457.4,129,A,3071MG,Jacques Nycolaasstraat 24,1999,24,2022-12-02,18,2022-12-20,Jacques Nycolaasstraat,24,,
rotterdam,appartement,295000,4154.9,71,E,3051EH,Jan Willem Frisostraat 19 a,1927,96,2022-07-06,37,2022-08-12,Jan Willem Frisostraat,19,a,
rotterdam,huis,750000,4966.9,151,A,3062XN,Leendert Butterstraat 34,1990,33,2022-06-07,38,2022-07-15,Leendert Butterstraat,34,,
rotterdam,huis,1000000,5714.3,175,C,3055EK,Molenlaan 141,1939,84,2022-05-10,0,2022-05-10,Molenlaan,141,,
rotterdam,appartement,325000,3693.2,88,D,3054EC,Adriaen van der Doeslaan 173,1968,55,2022-06-14,83,2022-09-05,Adriaen van der Doeslaan,173,,
rotterdam,appartement,719000,4579.6,157,C,3063GD,'s-Lands werf 149,1966,57,2022-09-15,15,2022-09-30,'s-Lands werf,149,,
rotterdam,appartement,229000,3013.2,76,C,3076RE,Georg Hegelstraat 71,1965,58,2022-04-04,17,2022-04-21,Georg Hegelstraat,71,,
rotterdam,huis,829000,4063.7,204,A,3059RP,Francis Picabiastraat 2,2007,16,2022-07-13,15,2022-07-28,Francis Picabiastraat,2,,
rotterdam,appartement,315000,6057.7,52,D,3038RA,Groen van Prinstererstraat 7 B01,1933,90,2022-05-21,39,2022-06-29,Groen van Prinstererstraat,7,B01,01
rotterdam,appartement,500000,5263.2,95,>A+,3024EN,Sint-Jobskade 390 + PP,2006,17,2022-11-10,18,2022-11-28,Sint-Jobskade,390,,
rotterdam,appartement,469500,3530.1,133,E,3037GH,Bergsingel 60 A,1913,110,2023-01-19,69,2023-03-29,Bergsingel,60,A,
rotterdam,appartement,285000,5377.4,53,C,3039RP,Noorderhavenkade 143 a,1935,88,2022-09-05,17,2022-09-22,Noorderhavenkade,143,a,
rotterdam,huis,350000,3465.3,101,B,3068KG,Ketelmeer 2,1985,38,2022-04-21,30,2022-05-21,Ketelmeer,2,,
rotterdam,appartement,375000,5281.7,71,G,3039DZ,Vroesenlaan 46 C,1932,91,2022-11-10,26,2022-12-06,Vroesenlaan,46,C,
rotterdam,appartement,575000,6686.0,86,A,3011WJ,Wijnhaven 69 p,2019,4,2022-05-30,35,2022-07-04,Wijnhaven,69,p,
rotterdam,huis,375000,3378.4,111,E,3079JG,Bredenoord 80,1964,59,2022-06-24,26,2022-07-20,Bredenoord,80,,
rotterdam,appartement,450000,4245.3,106,A,3031XG,Generaal van der Heijdenstraat 17,2006,17,2022-04-28,48,2022-06-15,Generaal van der Heijdenstraat,17,,
rotterdam,appartement,535000,5000.0,107,E,3063BD,Oostzeedijk 40 b,1900,123,2022-07-13,34,2022-08-16,Oostzeedijk,40,b,
rotterdam,appartement,498000,5081.6,98,A,3032EM,Pompenburg 52,1995,28,2022-11-22,16,2022-12-08,Pompenburg,52,,
rotterdam,appartement,490000,4117.6,119,C,3024TW,Schoonderloostraat 54 B,1899,124,2022-06-23,92,2022-09-23,Schoonderloostraat,54,B,
rotterdam,appartement,237500,3044.9,78,B,3086HM,Kerkwervesingel 183,1964,59,2022-08-03,22,2022-08-25,Kerkwervesingel,183,,
rotterdam,appartement,275000,4508.2,61,D,3031PL,Jan van Loonslaan 16 b,1952,71,2022-05-14,27,2022-06-10,Jan van Loonslaan,16,b,
rotterdam,appartement,395000,3798.1,104,G,3061VC,Krekelstraat 1 C,1937,86,2022-10-16,17,2022-11-02,Krekelstraat,1,C,
rotterdam,appartement,585000,5416.7,108,B,3011XW,Wijnbrugstraat 287,2004,19,2022-10-12,36,2022-11-17,Wijnbrugstraat,287,,
rotterdam,appartement,175950,2626.1,67,E,3082LH,Dorpsweg 143 C,1950,73,2022-07-28,21,2022-08-18,Dorpsweg,143,C,
rotterdam,appartement,265000,5760.9,46,F,3038RD,Groen van Prinstererstraat 59 b-I,1933,90,2022-11-16,29,2022-12-15,Groen van Prinstererstraat,59,b01,
rotterdam,huis,310000,3483.1,89,G,3043TB,Burgemeester Bosstraat 32,1923,100,2022-10-31,29,2022-11-29,Burgemeester Bosstraat,32,,
rotterdam,appartement,185000,4404.8,42,E,3083DV,Van Swietenlaan 57 D,1952,71,2023-02-06,17,2023-02-23,Van Swietenlaan,57,D,
rotterdam,huis,450000,3982.3,113,>A+,3075PT,Cor Ditewegstraat 15,2019,4,2021-11-02,21,2021-11-23,Cor Ditewegstraat,15,,
rotterdam,appartement,279500,3367.5,83,F,3082SP,Schilperoortstraat 47 A,1938,85,2022-11-25,32,2022-12-27,Schilperoortstraat,47,A,
rotterdam,appartement,775000,5827.1,133,A,3072MH,Landverhuizersplein 57,2005,18,2022-06-09,118,2022-10-05,Landverhuizersplein,57,,
rotterdam,appartement,289500,3047.4,95,na,3027HE,Mathenesserweg 49 b2,1926,97,2022-06-08,127,2022-10-13,Mathenesserweg,49,b2,2
rotterdam,appartement,300000,5357.1,56,D,3063GG,'s-Lands werf 224,1966,57,2022-12-12,108,2023-03-30,'s-Lands werf,224,,
rotterdam,appartement,450000,3947.4,114,D,3022NS,Hugo Molenaarstraat 22 a,1919,104,2022-03-26,22,2022-04-17,Hugo Molenaarstraat,22,a,
rotterdam,huis,600000,4225.4,142,F,3086JA,Kamperlandsingel 17,1956,67,2022-04-01,197,2022-10-15,Kamperlandsingel,17,,
rotterdam,huis,975000,2372.3,411,B,3083VH,Klaverstraat 24,1897,126,2022-04-25,30,2022-05-25,Klaverstraat,24,,
rotterdam,appartement,275000,2806.1,98,E,3027HE,Mathenesserweg 49 b3,1926,97,2022-11-07,129,2023-03-16,Mathenesserweg,49,b3,3
rotterdam,appartement,315000,5080.6,62,F,3031RM,Willem Schürmannstraat 15 C,1951,72,2022-05-05,119,2022-09-01,Willem Schürmannstraat,15,C,
rotterdam,appartement,350000,3684.2,95,D,3025XK,2e Schansstraat 53 B,1912,111,2022-02-24,22,2022-03-18,2e Schansstraat,53,B,
rotterdam,appartement,225000,3515.6,64,E,3068JG,Kelloggplaats 90,1970,53,2022-12-01,21,2022-12-22,Kelloggplaats,90,,
rotterdam,huis,299500,3056.1,98,na,3077RL,Warmelostraat 51,1984,39,2022-09-24,131,2023-02-02,Warmelostraat,51,,
rotterdam,huis,415000,4368.4,95,A,3086CG,Dirkslandstraat 37 B,2005,18,2023-01-19,74,2023-04-03,Dirkslandstraat,37,B,
rotterdam,appartement,220000,3548.4,62,E,3067AS,Zocherstraat 35,1964,59,2022-06-18,17,2022-07-05,Zocherstraat,35,,
rotterdam,huis,1125000,3537.7,318,G,3021CD,Graaf Florisstraat 91,1920,103,2023-03-09,27,2023-04-05,Graaf Florisstraat,91,,
rotterdam,appartement,450000,5000.0,90,C,3015XJ,Breitnerstraat 80 a,1932,91,2022-07-22,19,2022-08-10,Breitnerstraat,80,a,
rotterdam,appartement,485000,5388.9,90,G,3016AP,Westzeedijk 252,1958,65,2022-07-23,58,2022-09-19,Westzeedijk,252,,
rotterdam,appartement,285500,3806.7,75,C,3068JK,Niels Bohrplaats 622,1969,54,2022-06-14,35,2022-07-19,Niels Bohrplaats,622,,
rotterdam,appartement,439000,4390.0,100,F,3054ND,Nieuwe Kerkstraat 23,1930,93,2022-05-23,15,2022-06-07,Nieuwe Kerkstraat,23,,
rotterdam,huis,1495000,6308.0,237,B,3066VA,Mahatma Gandhistraat 54,2007,16,2022-09-16,157,2023-02-20,Mahatma Gandhistraat,54,,
rotterdam,appartement,479000,5771.1,83,A,3011VH,Scheepmakerspassage 99,2009,14,2022-09-09,33,2022-10-12,Scheepmakerspassage,99,,
rotterdam,appartement,299000,4600.0,65,D,3039JA,Statenweg 2 C,1950,73,2022-10-12,23,2022-11-04,Statenweg,2,C,
rotterdam,huis,625000,5040.3,124,A,3036SG,Tochtstraat 57,2016,7,2022-05-20,20,2022-06-09,Tochtstraat,57,,
rotterdam,huis,350000,3398.1,103,C,3069WJ,Martinus Nijhoffplantsoen 7,1983,40,2022-03-05,73,2022-05-17,Martinus Nijhoffplantsoen,7,,
rotterdam,appartement,575000,4914.5,117,B,3066HB,Lotte Stam-Beesestraat 86,1997,26,2023-01-25,21,2023-02-15,Lotte Stam-Beesestraat,86,,
rotterdam,appartement,219500,3227.9,68,E,3079LK,Nieuwenoord 289,1965,58,2022-05-16,14,2022-05-30,Nieuwenoord,289,,
rotterdam,appartement,535000,4115.4,130,G,3021JN,Claes de Vrieselaan 8 a,1904,119,2022-05-24,11,2022-06-04,Claes de Vrieselaan,8,a,
rotterdam,appartement,375000,3571.4,105,B,3082XR,Zegenstraat 85 B,1936,87,2022-09-14,91,2022-12-14,Zegenstraat,85,B,
rotterdam,huis,435000,3918.9,111,A,3059RA,Laan van Avant-Garde 195,2003,20,2022-11-30,15,2022-12-15,Laan van Avant-Garde,195,,
rotterdam,appartement,225000,3169.0,71,F,3078HH,Cornelis Heinricksestraat 30,1961,62,2022-04-22,18,2022-05-10,Cornelis Heinricksestraat,30,,
rotterdam,huis,395000,3495.6,113,B,3043KN,Zestienhovensekade 269,1977,46,2023-02-03,40,2023-03-15,Zestienhovensekade,269,,
rotterdam,appartement,274500,4652.5,59,C,3038AW,Schieweg 231 B01,1933,90,2022-09-02,60,2022-11-01,Schieweg,231,B01,01
rotterdam,appartement,219000,2737.5,80,D,3086HM,Kerkwervesingel 151,1965,58,2023-01-02,29,2023-01-31,Kerkwervesingel,151,,
rotterdam,appartement,325000,4276.3,76,B,3023JA,Aelbrechtskade 80 C,2000,23,2022-09-06,16,2022-09-22,Aelbrechtskade,80,C,
rotterdam,appartement,350000,5223.9,67,B,3061SB,Albert Verweystraat 6 c,1952,71,2023-02-18,45,2023-04-04,Albert Verweystraat,6,c,
rotterdam,huis,1300000,7222.2,180,A,3045PA,Beekweg 147,2011,12,2022-06-13,37,2022-07-20,Beekweg,147,,
rotterdam,huis,490000,3983.7,123,A,3059TB,Bernard Canterstraat 8,2004,19,2022-07-15,94,2022-10-17,Bernard Canterstraat,8,,
rotterdam,appartement,425000,3728.1,114,D,3021RT,Persijnstraat 7 A,1925,98,2022-03-10,21,2022-03-31,Persijnstraat,7,A,
rotterdam,huis,409000,4397.8,93,C,3063HB,Waterwerk 64,1985,38,2022-08-20,31,2022-09-20,Waterwerk,64,,
rotterdam,appartement,298000,3239.1,92,B,3083LV,Strevelsweg 832,1994,29,2022-12-13,12,2022-12-25,Strevelsweg,832,,
rotterdam,huis,450000,3409.1,132,A,3085BA,Brekelsveld 78,2018,5,2022-12-13,29,2023-01-11,Brekelsveld,78,,
rotterdam,appartement,450000,3781.5,119,D,3039JM,Statenweg 130 A,1939,84,2022-09-21,135,2023-02-03,Statenweg,130,A,
rotterdam,appartement,300000,3750.0,80,D,3027RK,Betje Wolffstraat 75,1998,25,2022-12-08,110,2023-03-28,Betje Wolffstraat,75,,
rotterdam,appartement,250000,3571.4,70,A,3067JW,Voermanweg 166,1981,42,2022-05-21,21,2022-06-11,Voermanweg,166,,
rotterdam,appartement,335000,3101.9,108,D,3035PA,Jacob Catsstraat 15 B,1897,126,2022-06-29,21,2022-07-20,Jacob Catsstraat,15,B,
rotterdam,appartement,725000,4617.8,157,na,3072MH,Landverhuizersplein 15,2005,18,2022-12-13,43,2023-01-25,Landverhuizersplein,15,,
rotterdam,appartement,425000,4009.4,106,G,3015EJ,Rochussenstraat 135 a,1940,83,2022-10-08,40,2022-11-17,Rochussenstraat,135,a,
rotterdam,appartement,225000,3082.2,73,B,3067TE,Hanrathstraat 142,1965,58,2022-03-29,17,2022-04-15,Hanrathstraat,142,,
rotterdam,appartement,439500,4069.4,108,C,3038BR,Schieweg 246 A2,1934,89,2022-12-16,53,2023-02-07,Schieweg,246,A2,2
rotterdam,appartement,325000,5000.0,65,C,3031RL,Herman Robbersstraat 108 d,1941,82,2022-11-19,6,2022-11-25,Herman Robbersstraat,108,d,
rotterdam,huis,700000,5468.8,128,G,3055ZK,Borchsatelaan 46,1926,97,2022-09-19,99,2022-12-27,Borchsatelaan,46,,
rotterdam,huis,325000,3125.0,104,C,3079ZC,Dalenoord 54,1968,55,2023-01-04,20,2023-01-24,Dalenoord,54,,
rotterdam,appartement,339000,4520.0,75,B,3038XP,Noorderhavenkade 100 B02,1934,89,2022-04-20,21,2022-05-11,Noorderhavenkade,100,B02,02
rotterdam,huis,795000,4140.6,192,A,3059VK,Pablo Picassostraat 45,2009,14,2022-06-10,13,2022-06-23,Pablo Picassostraat,45,,
rotterdam,appartement,350000,5147.1,68,>A+,3036GJ,1e Pijnackerstraat 38 D.,1911,112,2022-09-30,18,2022-10-18,1e Pijnackerstraat,38,D,
rotterdam,appartement,200000,2898.6,69,C,3079PM,Heindijk 322,1984,39,2022-03-11,35,2022-04-15,Heindijk,322,,
rotterdam,appartement,250000,4098.4,61,B,3067WG,Malagapad 4,1980,43,2022-06-28,141,2022-11-16,Malagapad,4,,
rotterdam,appartement,635000,4738.8,134,B,3021WD,Snellinckstraat 45 a,1909,114,2022-10-01,32,2022-11-02,Snellinckstraat,45,a,
rotterdam,appartement,375000,5137.0,73,D,3039HC,Statenweg 33 02L,1938,85,2022-09-18,15,2022-10-03,Statenweg,33,02L,L
rotterdam,appartement,239000,3734.4,64,D,3078JV,Van Wijngaardenlaan 68,1958,65,2022-09-23,27,2022-10-20,Van Wijngaardenlaan,68,,
rotterdam,huis,875000,3739.3,234,C,3042NK,Burgemeester Koningssingel 21,1956,67,2022-10-22,151,2023-03-22,Burgemeester Koningssingel,21,,
rotterdam,appartement,575000,4291.0,134,C,3033EM,Provenierssingel 34 b,1896,127,2023-02-17,35,2023-03-24,Provenierssingel,34,b,
rotterdam,appartement,750000,3012.0,249,C,3062LA,Avenue Concordia 17 a,1900,123,2022-04-01,54,2022-05-25,Avenue Concordia,17,a,
rotterdam,huis,360000,3185.8,113,B,3023PT,Ruwaardstraat 51 a,0,2023,2022-10-19,119,2023-02-15,Ruwaardstraat,51,a,
rotterdam,appartement,250000,4166.7,60,E,3038BL,Schieweg 196 B,1938,85,2023-01-24,3,2023-01-27,Schieweg,196,B,
rotterdam,appartement,485000,4754.9,102,D,3039PA,Van Houtenstraat 13 a,1937,86,2023-01-12,27,2023-02-08,Van Houtenstraat,13,a,
rotterdam,appartement,635000,6225.5,102,D,3051AK,Prins Bernhardkade 29 a,1925,98,2022-09-21,9,2022-09-30,Prins Bernhardkade,29,a,
rotterdam,huis,625000,4562.0,137,E,3061ZS,Oostmaasstraat 32,1902,121,2022-06-15,64,2022-08-18,Oostmaasstraat,32,,
rotterdam,appartement,595000,5409.1,110,A,3061VM,Vlinderstraat 4 b,2003,20,2022-10-12,14,2022-10-26,Vlinderstraat,4,b,
rotterdam,huis,300000,3947.4,76,na,3075DG,Bredehof 22,1941,82,2022-12-15,90,2023-03-15,Bredehof,22,,
rotterdam,huis,400000,3252.0,123,A,3068KD,Jagersmeer 9,1983,40,2022-05-03,29,2022-06-01,Jagersmeer,9,,
rotterdam,huis,2795000,10390.3,269,A,3054AC,Straatweg 141,2007,16,2022-06-21,118,2022-10-17,Straatweg,141,,
rotterdam,huis,1375000,6944.4,198,C,3062XP,Tijs van Zeventerstraat 12,1992,31,2022-06-15,49,2022-08-03,Tijs van Zeventerstraat,12,,
